objetID;dateReferentiel;route;longueur;ploD;absD;cumulD;xD;yD;zD;ploF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;CodeMacroSection;MacroSectionEquipee;NomStationRef;CodeSiredoStationRef;TypeStationRef;TypeStationRef_lib;DateStationRef;IndiceNational;sectionnement_gestionnaire
Obx54ySqFt_6365;01/01/2019;N0151;18189;36PR82U;890;29135;624547,82;6650657,11;0;18PR10U;520;47324;641327,4;6654486,12;0;I;0;ACCROCHE;N0151_M3;1;CIVRAY;MDC18.L;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2017;1;DIRCO
Obx54ySqFt_6366;01/01/2019;N0151;7585;18PR14U;500;51300;644391,86;6656342,21;0;18PR22D;44;58885;650156,66;6661220,16;0;I;0;ACCROCHE;N0151_M5;1;LE SUBDRAY;MDC18.D;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRCO
Obx54ySqFt_6367;01/01/2019;N0151;1410;18PR30D;0;59421;657859,22;6666381,16;0;18PR31D;360;60831;659244,13;6666514,12;0;I;0;ACCROCHE;N0151_M6;1;ST GERMAIN;MDC18.K;2;QT, TT, VT, LC, VC;01/06/2019;0;DIRCO
Obx54ySqFt_6368;01/01/2019;N0151;35611;18PR31D;360;60831;659244,13;6666514,12;0;18PR66U;926;96442;694032,69;6672791,32;0;I;0;ACCROCHE;N0151_M7;1;BRECY;MDC18.G;3;QT, TT, VT, LC, VC, KC;01/01/2016;0;DIRCO
Obx54ySqFt_6369;01/01/2019;N0151;7335;18PR66U;926;96442;694032,69;6672791,32;0;58PR0U;0;103777;700760,49;6675007,26;0;I;0;ACCROCHE;N0151_M8;1;SANCERGUES;MDC18.P;2;QT, TT, VT, LC, VC;01/01/2017;1;DIRCO
Obx54ySqFt_6370;01/01/2019;N0151;36779;58PR0U;0;103777;700760,49;6675007,26;0;58PR35U;950;140556;728953,48;6694911,2;0;I;0;ACCROCHE;N0151_M9;1;LES_PONTOTS;MXN58.E;2;QT, TT, VT, LC, VC;01/07/1990;0;DIRCE
Obx54ySqFt_6371;01/01/2019;N0151;18535;58PR35U;950;140556;728953,48;6694911,2;0;58PR53U;808;159091;739698,55;6708809,69;0;I;0;ACCROCHE;N0151_M11;1;CLAMECY;MXN58.I;2;QT, TT, VT, LC, VC;01/01/2017;0;DIRCE
Obx54ySqFt_6372;01/01/2019;N0151;37097;58PR53U;808;159091;739698,55;6708809,69;0;89PR32U;800;196188;741962,45;6742291,05;0;I;0;ACCROCHE;N0151_M12;1;VALLAN;MXY89.I;2;QT, TT, VT, LC, VC;01/01/2017;1;DIRCE
Obx54ySqFt_6373;01/01/2019;N0154;34017;28PR14U;0;0;612399,03;6790334,85;0;DD28PR47U;0;34017;590173,21;6815158,42;0;I;0;ACCROCHE;N0154_M1;1;N154 _PRUNAY LE GILLON;MDE28.P;2;QT, TT, VT, LC, VC;01/10/2015;0;DIRNO
Obx54ySqFt_6374;01/01/2019;N0154;25771;DD28PR47U;0;34017;586956,13;6822750,3;0;DF28PR81U;100;59788;579912,1;6847226,66;0;I;0;ACCROCHE;N0154_M2;1;N154_LE PEAGE;MDE28.R;4;QT, TT, VT, LC, VC, KC, EC, PC;01/05/2017;0;DIRNO
Obx54ySqFt_6375;01/01/2019;N0154;26994;27PR0D;0;64700;567330,95;6854958,31;0;27PR27D;769;91694;567674,32;6880388,28;0;I;0;ACCROCHE;N0154_M3;1;PREY;MUE27.M;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRNO
Obx54ySqFt_6376;01/01/2019;N0154;13789;27PR33D;0;97729;566641,19;6886196,38;0;FRD;0;111518;566580,43;6899451,34;0;I;0;ACCROCHE;N0154_M5;1;HEUDREVILLE;MUE27.J;3;QT, TT, VT, LC, VC, KC;01/02/2011;0;DIRNO
Obx54ySqFt_6377;01/01/2019;N0157;28860;35PR0D;0;0;398917,53;6783652,11;0;35PR28D;853;28860;371193,91;6786949,66;0;I;0;ACCROCHE;N0157_M1;1;N157_VITRE;MWI35.B;2;QT, TT, VT, LC, VC;01/06/2020;1;DIRO
Obx54ySqFt_6378;01/01/2019;N0157;12004;35PR28D;853;28860;371193,91;6786949,66;0;FRD;0;40864;359554,99;6789220,48;0;I;0;ACCROCHE;N0157_M3;1;N157_EX_02 BRECE;MWK35.D;2;QT, TT, VT, LC, VC;01/01/2008;1;DIRO
Obx54ySqFt_6379;01/01/2019;N0158;22388;14PR8D;0;0;463960,9;6870226,54;0;14PR29D;766;22388;459119,34;6891056,88;0;I;0;ACCROCHE;N0158_M1;1;POTIGNY;MRC14.I;2;QT, TT, VT, LC, VC;01/07/2015;1;DIRNO
Obx54ySqFt_6380;01/01/2019;N0158;7709;14PR29D;766;22388;459119,34;6891056,88;0;14PR37D;500;30097;456711,99;6898338,19;0;I;0;ACCROCHE;N0158_M2;1;TILLY LA CAMPAGNE;mrc14.S;4;QT, TT, VT, LC, VC, KC, EC, PC;01/03/2017;0;DIRNO
Obx54ySqFt_6381;01/01/2019;N0159;3823;88PR0U;0;0;999712,02;6804026,64;0;DD88PR3U;0;3823;1001873,13;6806952,55;0;I;0;ACCROCHE;N0159_M1;1;BERTRIMOUTIERS;MZV88.P;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRE
Obx54ySqFt_6382;01/01/2019;N0162;20395;49PR21U;0;0;420539,44;6732778,03;0;53PR7U;800;20395;423278,04;6751994,29;0;I;0;ACCROCHE;N0162_M1;1;N162_SOLEIL;MWM49.H;3;QT, TT, VT, LC, VC, KC;23/12/1993;0;DIRO
Obx54ySqFt_6383;01/01/2019;N0162;19305;53PR11U;111;24267;424118,49;6754899,27;0;DF53PR29U;517;43572;422435,42;6773204,88;0;I;0;ACCROCHE;N0162_M6;1;N162_ENTRAMMES;MWA53.A;2;QT, TT, VT, LC, VC;19/03/1990;0;DIRO
Obx54ySqFt_6384;01/01/2019;N0162;7982;DF53PR29U;517;43572;422435,42;6773204,88;0;53PR38U;44;51554;422054,34;6780483,49;0;I;0;ACCROCHE;N0162_M7;1;N162_LAVAL SUD;MWA53.H;2;QT, TT, VT, LC, VC;01/06/2017;0;DIRO
Obx54ySqFt_6385;01/01/2019;N0162;3627;53PR38U;44;51554;422054,34;6780483,49;0;53PR41D;0;55181;421107,29;6783399,35;0;I;0;ACCROCHE;N0162_M8;1;N162_LAVAL_ROC;MWA53.B;2;QT, TT, VT, LC, VC;13/03/1991;0;DIRO
Obx54ySqFt_6386;01/01/2019;N0162;4053;53PR41D;0;55181;421107,29;6783399,35;0;53PR45D;110;59234;422909,49;6786592,7;0;I;0;ACCROCHE;N0162_M9;1;N162_LAVAL NORD;MWA53.I;2;QT, TT, VT, LC, VC;01/06/2017;0;DIRO
Obx54ySqFt_6387;01/01/2019;N0162;20664;53PR45D;110;59234;422909,49;6786592,7;0;FF53PR65D;61;79898;431965,77;6804288,33;0;I;0;ACCROCHE;N0162_M10;1;N162_BERRY_M;MWA53.C;3;QT, TT, VT, LC, VC, KC;01/06/2017;0;DIRO
Obx54ySqFt_6388;01/01/2019;N0164;13703;35PR0D;0;0;323811,13;6801843,73;0;22PR0D;0;13703;312337,73;6801231,75;0;I;0;ACCROCHE;N0164_M1;1;N164_ST MEENSOL;MWK35.G;2;QT, TT, VT, LC, VC;01/11/2012;0;DIRO
Obx54ySqFt_6389;01/01/2019;N0164;47355;22PR0D;0;13703;312337,73;6801231,75;0;22PR47D;400;61058;268541,25;6802690,57;0;I;0;ACCROCHE;N0164_M2;1;N164_PLEMET;MWC22.M;4;QT, TT, VT, LC, VC, KC, EC, PC;01/07/2019;0;DIRO
Obx54ySqFt_6390;01/01/2019;N0164;40255;22PR47D;400;61058;268541,25;6802690,57;0;22PR88U;260;101313;232110,9;6812266,3;0;I;0;ACCROCHE;N0164_M3;1;N164_CAUREL;MWC22.H;2;QT, TT, VT, LC, VC;20/12/1994;0;DIRO
Obx54ySqFt_6391;01/01/2019;N0164;4086;22PR88U;260;101313;232110,9;6812266,3;0;22PR92U;935;105399;228435,77;6813213,94;0;I;0;ACCROCHE;N0164_M4;0;ROSTRENEN;;;;01/07/2019;0;DIRO
Obx54ySqFt_6392;01/01/2019;N0164;12756;22PR92U;935;105399;228435,77;6813213,94;0;29PR0D;0;118155;216374,48;6816125,16;0;I;0;ACCROCHE;N0164_M5;0;LE MOUSTOIR;;;;01/07/2019;0;DIRO
Obx54ySqFt_6393;01/01/2019;N0164;5141;29PR0D;0;118155;216374,48;6816125,16;0;29PR6D;500;123296;211635,48;6815765,5;0;I;0;ACCROCHE;N0164_M6;1;N164_CARHAIX_M;MWF29.W;3;QT, TT, VT, LC, VC, KC;01/06/2019;0;DIRO
Obx54ySqFt_6394;01/01/2019;N0164;30935;29PR6D;500;123296;211635,48;6815765,5;0;29PR38D;290;154231;184011,35;6814201;0;I;0;ACCROCHE;N0164_M8;1;N164_CLEDEN;MWF29.Q;2;QT, TT, VT, LC, VC;21/12/1998;0;DIRO
Obx54ySqFt_6395;01/01/2019;N0164;7602;29PR38D;290;154231;184011,35;6814201;0;29PR46U;337;161833;176742,81;6813817,51;0;I;0;ACCROCHE;N0164_M9;1;N164_PLEYBEN;MWF29.L;2;QT, TT, VT, LC, VC;02/02/1996;0;DIRO
Obx54ySqFt_6396;01/01/2019;N0165;2913;44PR7D;7;7;349021,64;6694309,2;0;44PR10D;543;2920;346159,73;6694358,98;0;I;0;ACCROCHE;N0165_M1;1;N165 EX-36_SAUTRON;MWL44.B;2;QT, TT, VT, LC, VC;01/07/2019;0;DIRO
Obx54ySqFt_6397;01/01/2019;N0165;22960;44PR10D;543;2920;346159,73;6694358,98;0;44PR33D;440;25880;328958,4;6708236,53;0;I;0;ACCROCHE;N0165_M2;1;N165_MALVILLE;MWL44.A;2;QT, TT, VT, LC, VC;04/03/1992;1;DIRO
Obx54ySqFt_6398;01/01/2019;N0165;12087;44PR33D;440;25880;328958,4;6708236,53;0;44PR45D;535;37967;319135,58;6714732,53;0;I;0;ACCROCHE;N0165_M3;1;N165_PRINQUIAU;MWL44.N;2;QT, TT, VT, LC, VC;01/07/2019;0;DIRO
Obx54ySqFt_6399;01/01/2019;N0165;25807;44PR45D;535;37967;319135,58;6714732,53;0;56PR6D;450;63774;299316,56;6728100,86;0;I;0;ACCROCHE;N0165_M4;1;N165_HERBIGNAC;MWL44.M;2;QT, TT, VT, LC, VC;01/07/2019;1;DIRO
Obx54ySqFt_6400;01/01/2019;N0165;24194;56PR6D;450;63774;299316,56;6728100,86;0;56PR31D;880;87968;278662,96;6738414,42;0;I;0;ACCROCHE;N0165_M5;1;N165_ARZAL_M;MWO56.C;3;QT, TT, VT, LC, VC, KC;01/07/2019;0;DIRO
Obx54ySqFt_6401;01/01/2019;N0165;7379;56PR31D;880;87968;278662,96;6738414,42;0;56PR39D;140;95347;272800,17;6742469,68;0;I;0;ACCROCHE;N0165_M6;1;N165_THEIX;MWO56.D;2;QT, TT, VT, LC, VC;01/07/2019;0;DIRO
Obx54ySqFt_6402;01/01/2019;N0165;12358;56PR48D;348;104589;265450,28;6744970,36;0;56PR60D;678;116947;253582,23;6746487,62;0;I;0;ACCROCHE;N0165_M11;1;N165_PLOEREN_M;MWO56.B;4;QT, TT, VT, LC, VC, KC, EC, PC;01/07/2019;1;DIRO
Obx54ySqFt_6403;01/01/2019;N0165;5124;56PR87D;480;145339;233035,81;6761506,26;0;56PR92D;598;150463;228069,47;6762437,18;0;I;0;ACCROCHE;N0165_M13;1;N165_LOCOYSOL;MW056.2;2;QT, TT, VT, LC, VC;01/01/2008;0;DIRO
Obx54ySqFt_6404;01/01/2019;N0165;7640;56PR101D;650;159525;219764,98;6761592,47;0;29PR0D;0;167165;215688,2;6767690,41;0;I;0;ACCROCHE;N0165_M16;1;N165_GESTEL;MW056.1;2;QT, TT, VT, LC, VC;01/01/2001;0;DIRO
Obx54ySqFt_6405;01/01/2019;N0165;44777;29PR0D;0;167165;215688,2;6767690,41;0;29PR44D;800;211942;177519,14;6787553,44;0;I;0;ACCROCHE;N0165_M17;1;N165_MELGVEN;MWF29.K;2;QT, TT, VT, LC, VC;15/11/1995;1;DIRO
Obx54ySqFt_6406;01/01/2019;N0165;31135;29PR44D;800;211942;177519,14;6787553,44;0;29PR76D;800;243077;176832,82;6813930,55;0;I;0;ACCROCHE;N0165_M18;1;N165 BRIEC;MWF29.A / MWf29.A;3;QT, TT, VT, LC, VC, KC;01/06/2019;1;DIRO
Obx54ySqFt_6407;01/01/2019;N0165;14019;29PR76D;800;243077;176832,82;6813930,55;0;29PR90D;900;257096;168944,77;6823764,26;0;I;0;ACCROCHE;N0165_M19;1;N165_DOUFINESOL;MWF29.O;2;QT, TT, VT, LC, VC;01/01/2001;0;DIRO
Obx54ySqFt_6408;01/01/2019;N0165;10633;29PR90D;900;257096;168944,77;6823764,26;0;29PR101D;560;267729;163272,43;6832055,75;0;I;0;ACCROCHE;N0165_M20;1;N165_DAOULAS;MWF29.D;2;QT, TT, VT, LC, VC;01/01/1994;0;DIRO
Obx54ySqFt_6409;01/01/2019;N0165;9439;29PR101D;560;267729;163272,43;6832055,75;0;29PR111D;0;277168;154612,46;6834751,31;0;I;0;ACCROCHE;N0165_M21;1;N165 TYARMENESOL;MWF29.Y;2;QT, TT, VT, LC, VC;01/01/2010;0;DIRO
Obx54ySqFt_6410;01/01/2019;N0165;3540;29PR111D;0;277168;154612,46;6834751,31;0;FRD;0;280708;152082,13;6836658,38;0;I;0;ACCROCHE;N0165_M22;1;N165_IROISE;MWF29.I;4;QT, TT, VT, LC, VC, KC, EC, PC;01/06/2019;1;DIRO
Obx54ySqFt_6411;01/01/2019;N0166;17723;56PR0U;0;0;270645,78;6745088,26;0;56PR17D;144;17723;284479,23;6753821,03;0;I;0;ACCROCHE;N0166_M1;1;N166_LESTENO_M;MWO56.K;3;QT, TT, VT, LC, VC, KC;01/07/2019;0;DIRO
Obx54ySqFt_6412;01/01/2019;N0166;23955;56PR17D;144;17723;284479,23;6753821,03;0;FRU;0;41678;296694,2;6771516,11;0;I;0;ACCROCHE;N0166_M2;1;N166_HOTEL_M;MWO56.E;3;QT, TT, VT, LC, VC, KC;01/07/2019;0;DIRO
Obx54ySqFt_6413;01/01/2019;N0171;29605;44PR36U;0;0;351303,36;6726057,76;0;44PR65D;660;29605;328383,24;6708513,14;0;I;0;ACCROCHE;N0171_M2;1;N171_BLAIN;MWL44.E;3;QT, TT, VT, LC, VC, KC;01/06/2019;1;DIRO
Obx54ySqFt_6414;01/01/2019;N0171;13569;44PR65D;660;29605;328383,24;6708513,14;0;44PR79D;118;43174;315469,52;6705965,45;0;I;0;ACCROCHE;N0171_M3;1;D100 VILLENEUVE;MWl44.A;2;QT, TT, VT, LC, VC;04/12/1998;0;DIRO
Obx54ySqFt_6415;01/01/2019;N0171;9847;44PR79D;118;43174;315469,52;6705965,45;0;FRD;0;53021;306950,58;6702366,85;0;I;0;ACCROCHE;N0171_M4;1;N171_MONTOIR_M;MWL44.G;3;QT, TT, VT, LC, VC, KC;01/07/2019;0;DIRO
Obx54ySqFt_6416;01/01/2019;N0174;16483;50PR0D;0;0;410788,91;6882686,25;0;50PR17D;625;16483;403420,15;6896445,39;0;I;0;ACCROCHE;N0174_M1;1;CONDE/VIRE;MRM50.V;2;QT, TT, VT, LC, VC;01/06/2014;0;DIRNO
Obx54ySqFt_6417;01/01/2019;N0174;5411;50PR17D;625;16483;403420,15;6896445,39;0;50PR23D;130;21894;398989,45;6897956,22;0;I;0;ACCROCHE;N0174_M2;1;SAINT LO;MRM50.W;2;QT, TT, VT, LC, VC;01/10/2017;0;DIRNO
Obx54ySqFt_6418;01/01/2019;N0174;23855;50PR23D;130;21894;398989,45;6897956,22;0;50PR46D;870;45749;397044,47;6916841,1;0;I;0;ACCROCHE;N0174_M3;1;PONT HEBERT;MRM50.U;2;QT, TT, VT, LC, VC;01/10/2017;0;DIRNO
Obx54ySqFt_6419;01/01/2019;N0175;3125;50PR39D;0;0;381333,15;6854075,19;0;50PR41D;885;3125;378884,97;6852264,35;0;I;0;ACCROCHE;N0175_M1;1;PONTS;MRM50.C;2;QT, TT, VT, LC, VC;01/01/2012;0;DIRNO
Obx54ySqFt_6420;01/01/2019;N0175;7525;50PR41D;885;3125;378884,97;6852264,35;0;50PR49D;130;10650;380263,29;6845926,64;0;I;0;ACCROCHE;N0175_M2;1;SAINT_QUENTIN;MRM50.B;2;QT, TT, VT, LC, VC;01/06/2014;1;DIRNO
Obx54ySqFt_6421;01/01/2019;N0175;13394;50PR49D;130;10650;380263,29;6845926,64;0;FRD;0;24044;369468,48;6838503,68;0;I;0;ACCROCHE;N0175_M3;1; TANIS;MRM50.A;2;QT, TT, VT, LC, VC;01/06/2015;0;DIRNO
Obx54ySqFt_6422;01/01/2019;N0176;3505;50PR46D;0;0;369468,48;6838503,68;0;35PR0D;0;3505;366102,5;6838611,26;0;I;0;ACCROCHE;N0176_M1;1;PONTORSON;MRM50.M;2;QT, TT, VT, LC, VC;01/08/2015;1;DIRNO
Obx54ySqFt_6423;01/01/2019;N0176;17416;35PR0D;0;3505;366102,5;6838611,26;0;35PR17D;555;20921;348856,72;6838679,07;0;I;0;ACCROCHE;N0176_M2;1;N176_BAGUER_M;MWI35.F;3;QT, TT, VT, LC, VC, KC;01/06/2019;0;DIRO
Obx54ySqFt_6424;01/01/2019;N0176;11992;35PR17D;555;20921;348856,72;6838679,07;0;FF35PR29D;538;32913;336842,25;6838500,25;0;I;0;ACCROCHE;N0176_M3;1;N178_ROZ_LAND;MWI35.R;2;QT, TT, VT, LC, VC;01/06/2017;0;DIRO
Obx54ySqFt_6425;01/01/2019;N0176;19192;FF35PR29D;538;32913;336842,25;6838500,25;0;22PR15D;100;52105;323551,64;6828580,68;0;I;0;ACCROCHE;N0176_M4;1;N176_PLOUER;MWC22.J;2;QT, TT, VT, LC, VC;19/01/1994;1;DIRO
Obx54ySqFt_6426;01/01/2019;N0176;25207;22PR15D;100;52105;323551,64;6828580,68;0;22PR41D;70;77312;299438,5;6825495,06;0;I;0;ACCROCHE;N0176_M5;1;N176_PLELAN_M;MWC22.I;3;QT, TT, VT, LC, VC, KC;01/06/2017;0;DIRO
Obx54ySqFt_6427;01/01/2019;N0184;3866;78PR12U;700;1218;632153,04;6868205,18;0;78PR16U;585;5084;633759,63;6871438,21;0;I;0;ACCROCHE;N0184_M1;1;N184_ST_GERMAIN;MIY78.U;2;QT, TT, VT, LC, VC;01/10/1995;1;DIRIF
Obx54ySqFt_6428;01/01/2019;N0184;5040;78PR16U;585;5084;633759,63;6871438,21;0;78PR21D;640;10124;633065,45;6876347,01;0;I;0;ACCROCHE;N0184_M2;1;N184_CONFLANS;MIY78.V / MIY78.W;2;QT, TT, VT, LC, VC;02/11/1997;0;DIRIF
Obx54ySqFt_6429;01/01/2019;N0191;10188;78PR55U;0;0;619207,01;6817995,26;0;FRD;0;10188;613083,81;6824593,17;0;I;0;ACCROCHE;N0191_M1;1;N191_ALAINVILLE;MIY78.E;2;QT, TT, VT, LC, VC;26/05/1992;1;DIRIF
Obx54ySqFt_6430;01/01/2019;N0202;44342;04PR0U;0;0;970142,2;6322750,37;0;FRU;0;44342;1001610,69;6326296,42;0;I;0;ACCROCHE;N0202_M1;1;SAINT_JULIEN;MME04.P;1;QT, TT;01/01/2016;0;DIRMED
Obx54ySqFt_6431;01/01/2019;N0209;13871;03PR26U;0;0;734978,75;6565046,41;0;FRU;0;13871;732719,22;6578360,95;0;I;0;ACCROCHE;N0209_M1;1;CRECHY;MYB03.I;2;QT, TT, VT, LC, VC;01/01/2016;1;DIRCE
Obx54ySqFt_6432;01/01/2019;N0216;1744;62PR2D;0;0;622981,41;7095830,99;0;FRD;0;1744;622715,84;7097547,35;0;I;0;ACCROCHE;N0216_M1;0;;;;;;0;DIRN
Obx54ySqFt_6433;01/01/2019;N0224;21075;32PR0U;0;0;542235,26;6280169,83;0;31PR20U;527;21075;557336,69;6289713,92;0;I;0;ACCROCHE;N0224_M1;1;LEVIGNAC;MAA31.4;1;QT, TT;01/01/2016;0;DIRSO
Obx54ySqFt_6434;01/01/2019;N0224;11786;31PR20U;527;21075;557336,69;6289713,92;0;FRU;0;32861;567729,9;6286410,16;0;I;0;ACCROCHE;N0224_M2;1;MONDONVILLE;MAA31.1 / MAA31.5;2;QT, TT, VT, LC, VC;02/06/2017;0;DIRSO
Obx54ySqFt_6435;01/01/2019;N0225;10664;59PR0D;0;0;659972,28;7094881,5;0;FRD;0;10664;652491,53;7101730,94;0;I;0;ACCROCHE;N0225_M1;1;BIERNE;ML159.Z;3;QT, TT, VT, LC, VC, KC;01/09/2017;0;DIRN
Obx54ySqFt_6436;01/01/2019;N0237;8440;17PR0D;0;0;382214,95;6571851,52;0;FRD;0;8440;374738,94;6572311,48;0;I;0;ACCROCHE;N0237_M1;1;DESCENDERIE;MBM17.C;2;QT, TT, VT, LC, VC;01/01/2009;1;DIRA
Obx54ySqFt_6437;01/01/2019;N0248;8967;79PR0U;0;0;433330,27;6577423,75;0;FRD;0;8967;424610,69;6577459,19;0;I;0;ACCROCHE;N0248_M1;1;LESGRELLES;MBX79.I;2;QT, TT, VT, LC, VC;01/01/2010;0;DIRA
Obx54ySqFt_6438;01/01/2019;N0249;3464;44PR0D;0;0;362195,33;6690380,09;0;44PR4D;929;3464;363378,11;6687297,64;0;I;0;ACCROCHE;N0249_M1;1;EX-44 PTE VIGNOBLE;MWL44.Q;2;QT, TT, VT, LC, VC;16/02/1994;0;DIRO
Obx54ySqFt_6439;01/01/2019;N0249;14784;44PR4D;929;3464;363378,11;6687297,64;0;44PR19D;689;18248;376294,02;6681636,03;0;I;0;ACCROCHE;N0249_M2;1;N249_VALLET;MWL44.R;2;QT, TT, VT, LC, VC;01/06/2020;1;DIRO
Obx54ySqFt_6440;01/01/2019;N0249;39827;44PR19D;689;18248;376294,02;6681636,03;0;DD49PR33D;0;58075;407981,51;6661378,24;0;I;0;ACCROCHE;N0249_M3;1;N249_BATARDIE_M;MWM49.K;3;QT, TT, VT, LC, VC, KC;04/02/1994;0;DIRO
Obx54ySqFt_6441;01/01/2019;N0249;18554;DD49PR33D;271;58346;431467,14;6644893,8;0;79PR68D;300;76900;416586,3;6654399,37;0;I;0;ACCROCHE;N0249_M5;0;LALIETTE;MBX79.G;2;QT, TT, VT, LC, VC;01/11/2018;0;DIRCO
Obx54ySqFt_6442;01/01/2019;N0249;11020;79PR68D;300;76900;416586,3;6654399,37;0;49PR79D;323;87920;408132,12;6661276,21;0;I;0;ACCROCHE;N0249_M6;1;LOUBLANDE;MBX79.A;2;QT, TT, VT, LC, VC;01/12/2012;0;DIRCO
Obx54ySqFt_6443;01/01/2019;N0254;1795;28PR0U;0;0;614216,44;6790216,72;0;FRU;0;1795;612441,98;6790321,09;0;I;0;ACCROCHE;N0254_M1;1;N254_ALLAINES;MDE28.Q;3;QT, TT, VT, LC, VC, KC;01/10/2017;0;DIRNO
Obx54ySqFt_6444;01/01/2019;N0265;3340;29PR0D;0;0;152337,26;6836702,99;0;29PR4D;205;3340;150418,32;6839092,21;0;I;0;ACCROCHE;N0265_M1;1;N265_BREST;MWF29.E;2;QT, TT, VT, LC, VC;01/02/1994;0;DIRO
Obx54ySqFt_6445;01/01/2019;N0265;2003;29PR4D;205;3340;150418,32;6839092,21;0;29PR6U;218;5343;150179,13;6840928,03;0;I;0;ACCROCHE;N0265_M2;1;N265_KERADRIEN;MWF29.P;2;QT, TT, VT, LC, VC;30/10/1996;1;DIRO
Obx54ySqFt_6446;01/01/2019;N0296;2114;13PR0D;0;0;896351,63;6273105,52;0;13PR2D;0;2114;896279,25;6275093,09;0;I;0;ACCROCHE;N0296_M1;0;;;;;01/12/2018;0;DIRMED
Obx54ySqFt_6447;01/01/2019;N0296;3461;13PR2D;0;2114;896279,25;6275093,09;0;FRD;0;5575;898927,69;6276947,84;0;I;0;ACCROCHE;N0296_M2;1;AIX_ROCADE_N_M;MMB13.M;1;QT, TT;01/01/2013;1;DIRMED
Obx54ySqFt_6448;01/01/2019;N0316;2899;59PR0D;0;0;645180,03;7097686,01;0;FRD;0;2899;643813,08;7100175,32;0;I;0;ACCROCHE;N0316_M1;0;;;;;01/12/2018;0;DIRN
Obx54ySqFt_6449;01/01/2019;N0320;16033;09PR0D;0;0;600883,76;6165199,11;0;FRU;0;16033;603236,2;6160388,74;0;I;0;ACCROCHE;N0320_M1;1;PORTE_PUYMOR_M;MMY66.C;2;QT, TT, VT, LC, VC;19/07/1991;0;DIRSO
Obx54ySqFt_6450;01/01/2019;N0330;16452;77PR2U;0;4242;689880,31;6875386,31;0;60PR3U;423;20694;681500,09;6888272,09;0;I;0;ACCROCHE;N0330_M1;1;N330_PENCHARD;MIs77.A;2;QT, TT, VT, LC, VC;02/04/2000;1;DIRIF
Obx54ySqFt_6451;01/01/2019;N0330;7270;CS60PR4U;135;21456;680918,74;6888742,92;0;60PR10U;0;28726;677464,87;6892755,61;0;I;0;ACCROCHE;N0330_M3;1;ERMENONVILLE;MLO60.H;2;QT, TT, VT, LC, VC;01/09/2013;0;DIRN
Obx54ySqFt_6452;01/01/2019;N0330;10098;60PR10U;0;28726;677464,87;6892755,61;0;FRU;0;38824;672627,54;6901273,31;0;I;0;ACCROCHE;N0330_M4;0;;;;;01/06/2020;0;DIRN
Obx54ySqFt_6453;01/01/2019;N0353;5823;67PR3D;0;0;1046663,73;6833429,45;0;FRU;0;5823;1052227,39;6831877,38;0;I;0;ACCROCHE;N0353_M1;1;N353_CENTRE;MZB67.Y;2;QT, TT, VT, LC, VC;01/10/2018;1;DIRE
Obx54ySqFt_6454;01/01/2019;N0406;3226;94PR0D;0;0;658860,2;6854085,05;0;94PR3D;200;3226;660560,13;6851688,74;0;I;0;ACCROCHE;N0406_M1;1;SIRIUS;MIR94.T;2;QT, TT, VT, LC, VC;01/11/2017;0;DIRIF
Obx54ySqFt_6455;01/01/2019;N0406;2220;94PR3D;200;3226;660560,13;6851688,74;0;FRD;0;5446;662400,9;6851262,78;0;I;0;ACCROCHE;N0406_M2;1;SIRIUS/SIREDO;MIR94.U;2;QT, TT, VT, LC, VC;01/11/2017;0;DIRIF
Obx54ySqFt_6456;01/01/2019;N0431;3354;57PR0D;0;0;936058,48;6895877,7;0;57PR3D;500;3354;935714,02;6892673,52;0;I;0;ACCROCHE;N0431_M1;1;N431_BORNY;MZO57.K;2;QT, TT, VT, LC, VC;01/10/2018;0;DIRE
Obx54ySqFt_6457;01/01/2019;N0431;11200;57PR3D;500;3354;935714,02;6892673,52;0;FRD;0;14554;927664,2;6886368,8;0;I;0;ACCROCHE;N0431_M2;1;N431_MARLY;MZ057.Q;2;QT, TT, VT, LC, VC;01/06/2021;0;DIRE
Obx54ySqFt_6458;01/01/2019;N0444;5922;44PR0D;0;0;350421,72;6690805,14;0;44PR6D;400;5922;346033,53;6694488,61;0;I;0;ACCROCHE;N0444_M1;1;N444 33-1 ATLANTIS;MWL44.e;2;QT, TT, VT, LC, VC;01/01/1992;0;DIRO
Obx54ySqFt_6459;01/01/2019;N0524;32261;33PR0U;0;0;442513,52;6389441,21;0;33PR31U;946;32261;439808,14;6360140,94;0;I;0;ACCROCHE;N0524_M1;1;MAZERES;MAA33.3;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRSO
Obx54ySqFt_6460;01/01/2019;N0524;75833;33PR31U;946;32261;439808,14;6360140,94;0;FRU;0;108094;466696,91;6303565,5;0;I;0;ACCROCHE;N0524_M2;1;LA PEYRADE;MAA40.2;2;QT, TT, VT, LC, VC;01/01/2004;0;DIRSO
