objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;modeComptage;modeComptage_lib;tmjaVL;tmjaPL;tmjm01VL;tmjm01PL;tmjm02VL;tmjm02PL;tmjm03VL;tmjm03PL;tmjm04VL;tmjm04PL;tmjm05VL;tmjm05PL;tmjm06VL;tmjm06PL;tmjm07VL;tmjm07PL;tmjm08VL;tmjm08PL;tmjm09VL;tmjm09PL;tmjm10VL;tmjm10PL;tmjm11VL;tmjm11PL;tmjm12VL;tmjm12PL;sectionnement_departement;sectionnement_gestionnaire
pt7rUqr9QQ_31;02/01/2018;A0020;1915;412;82;C;885;410694;571431,47;6328819,54;0;414;82;C;800;412609;570758,76;6327100,73;0;I;0;ACCROCHE;2;2;31443;3580;26113;3054;21386;2982;30700;3878;33380;3596;33185;3597;34045;3978;39090;4098;39717;3448;33245;3629;33209;3918;26175;3703;26106;2973;82;ASF
pt7rUqr9QQ_32;02/01/2018;A0020;2800;414;82;C;800;412609;570758,76;6327100,73;0;417;82;C;600;415409;570343,91;6324368,04;0;I;0;ACCROCHE;2;2;48892;4300;41907;3880;40064;3727;48357;4599;50431;4312;50203;4271;52279;4694;55465;4787;55637;4022;50600;4355;51302;4728;43922;4491;45493;3690;82;ASF
pt7rUqr9QQ_33;02/01/2018;A0020;1250;417;82;C;600;415409;570343,91;6324368,04;0;418;82;C;850;416659;569288,7;6323812,6;0;I;0;ACCROCHE;2;2;55112;4274;48652;3833;46056;3675;53933;4534;56365;4203;56548;4299;59884;4768;62191;4797;60859;3971;57416;4377;57422;4661;49811;4418;51435;3704;82;ASF
pt7rUqr9QQ_34;02/01/2018;A0020;1725;418;82;C;850;416659;569288,7;6323812,6;0;420;82;C;575;418384;567761,31;6323109,97;0;I;0;ACCROCHE;2;2;52199;4213;45871;3834;44614;3730;51709;4500;53646;4202;53615;4177;56096;4625;56803;4578;57633;3942;54018;4296;54485;4631;48088;4402;49161;3622;82;ASF
pt7rUqr9QQ_35;02/01/2018;A0020;1275;420;82;C;575;418384;567761,31;6323109,97;0;421;82;C;850;419659;566589,71;6322637,6;0;I;0;ACCROCHE;2;2;57656;4578;51465;4152;50170;4031;57607;4867;58734;4545;58711;4538;61501;4997;63436;5081;62073;4330;59390;4665;59890;5026;53574;4765;54675;3920;82;ASF
pt7rUqr9QQ_36;02/01/2018;A0020;350;421;82;C;850;419659;566589,71;6322637,6;0;422;82;C;200;420009;566475,81;6322311,06;0;I;0;ACCROCHE;2;2;56159;4522;51490;4135;49225;4051;55789;4792;56907;4447;56710;4466;59559;4926;61371;4974;60098;4227;58057;4612;58369;4963;52505;4737;53081;3902;82;ASF
pt7rUqr9QQ_37;02/01/2018;A0020;5575;422;82;C;200;420009;566475,81;6322311,06;0;427;82;C;775;425584;565201,01;6316885,61;0;I;0;ACCROCHE;2;2;42927;4465;37152;4062;37027;3979;42103;4749;43868;4408;43423;4415;45589;4843;48311;4930;47903;4225;44577;4525;44633;4903;39501;4654;40496;3864;82;ASF
pt7rUqr9QQ_38;02/01/2018;A0020;1564;427;82;C;775;425584;565201,01;6316885,61;0;429;82;C;339;427148;564840,01;6315369,93;0;I;0;ACCROCHE;2;2;44096;4031;38050;3787;37682;3726;43058;4370;45011;3984;44590;3966;46861;4317;50173;4288;49731;3729;45737;4022;45707;4408;40560;4229;41397;3539;82;ASF
pt7rUqr9QQ_67;02/01/2018;A0062;14297;10;33;C;0;11137;423081,67;6405545,8;0;24;33;C;297;25434;432677,73;6395197,51;0;I;0;ACCROCHE;1;1;42033;4559;36909;4268;39808;4646;41433;4756;42512;4606;42481;4518;44145;5005;48738;4907;51383;4113;43444;4574;42265;5157;33356;4360;37556;3813;33;ASF
pt7rUqr9QQ_68;02/01/2018;A0062;10878;24;33;C;297;25434;432677,73;6395197,51;0;35;33;C;175;36312;440636,06;6388016,76;0;I;0;ACCROCHE;1;1;37916;4293;32754;4028;35709;4341;37096;4470;38429;4355;38442;4265;39733;4694;44713;4573;48171;3870;39169;4329;37864;4890;28999;4092;33532;3622;33;ASF
pt7rUqr9QQ_69;02/01/2018;A0062;6130;35;33;C;175;36312;440636,06;6388016,76;0;41;33;C;305;42442;446268,75;6386388,45;0;I;0;ACCROCHE;1;1;28857;3857;23594;3603;26258;3853;27341;4006;28847;3894;29038;3824;29846;4207;35900;4112;40184;3454;29584;3908;27968;4394;22116;3751;25199;3290;33;ASF
pt7rUqr9QQ_70;02/01/2018;A0062;13008;41;33;C;305;42442;446268,75;6386388,45;0;54;33;C;313;55450;457929,16;6383373,42;0;I;0;ACCROCHE;1;1;22417;3063;17669;2842;18509;2995;19974;3187;22787;3104;23255;3040;23949;3356;28386;3289;31980;2747;23477;3106;21976;3494;17259;2981;19339;2613;33;ASF
pt7rUqr9QQ_71;02/01/2018;A0062;2667;54;33;C;313;55450;457929,16;6383373,42;0;56;33;C;980;58117;460264,16;6382087,61;0;I;0;ACCROCHE;1;1;20967;2955;16343;2798;17027;2910;18490;3111;21349;3019;21913;2969;22260;3234;26923;3184;30920;2657;21909;2969;20317;3272;15792;2832;17894;2505;33;ASF
8SKD2Fy_section1_pt7rUqr9QQ_71;02/01/2018;A0062;14306;56;33;C;980;58117;460264,16;6382087,61;0;71;47;C;286;72423;472010,94;6374290,53;0;I;0;ACCROCHE;1;1;20967;2955;16343;2798;17027;2910;18490;3111;21349;3019;21913;2969;22260;3234;26923;3184;30920;2657;21909;2969;20317;3272;15792;2832;17894;2505;47;ASF
pt7rUqr9QQ_72;02/01/2018;A0062;21469;71;47;C;286;72423;472010,94;6374290,53;0;92;47;C;755;93892;482069,79;6357371,83;0;I;0;ACCROCHE;1;1;19704;2804;15055;2641;15814;2750;17184;2932;19984;2881;20602;2829;20912;3081;25612;3040;29639;2539;20608;2814;18983;3088;14764;2687;16830;2369;47;ASF
pt7rUqr9QQ_73;02/01/2018;A0062;31410;92;47;C;755;93892;482069,79;6357371,83;0;124;47;C;165;125302;508391,94;6343273,91;0;I;0;ACCROCHE;1;1;19237;2787;14534;2642;15220;2739;16639;2924;19567;2890;20045;2839;20341;3040;25312;3031;29530;2520;20141;2772;18534;3073;14264;2636;16239;2336;47;ASF
pt7rUqr9QQ_74;02/01/2018;A0062;14485;124;47;C;165;125302;508391,94;6343273,91;0;138;47;C;650;139787;520296,55;6336643,54;0;I;0;ACCROCHE;1;1;19987;2839;14997;2676;15781;2811;17024;2960;20317;2926;20854;2866;21177;3108;26595;3060;31033;2553;20872;2844;19166;3142;14706;2724;16822;2399;47;ASF
8SKD2Fy_section1_pt7rUqr9QQ_74;02/01/2018;A0062;10415;138;47;C;650;139787;520296,55;6336643,54;0;149;82;C;65;150202;528785,55;6331548,8;0;I;0;ACCROCHE;1;1;19987;2839;14997;2676;15781;2811;17024;2960;20317;2926;20854;2866;21177;3108;26595;3060;31033;2553;20872;2844;19166;3142;14706;2724;16822;2399;82;ASF
pt7rUqr9QQ_75;02/01/2018;A0062;19593;149;82;C;65;150202;528785,55;6331548,8;0;168;82;C;658;169795;547481,7;6330055,47;0;I;0;ACCROCHE;1;1;20972;3054;15890;2890;16516;2978;18002;3184;21309;3138;21827;3079;22371;3358;27855;3314;32043;2779;22006;3070;20288;3390;15496;2908;17541;2556;82;ASF
pt7rUqr9QQ_76;02/01/2018;A0062;23447;168;82;C;658;169795;547481,7;6330055,47;0;192;82;C;105;193242;564260,75;6315715,74;0;I;0;ACCROCHE;1;1;23567;3195;18306;3036;18705;3116;20723;3366;24036;3273;24613;3209;25106;3499;30449;3455;34507;2897;24944;3224;23202;3536;17758;3055;19902;2671;82;ASF
pt7rUqr9QQ_77;02/01/2018;A0062;8013;192;82;C;105;193242;564260,75;6315715,74;0;200;82;C;118;201255;564782,94;6307952,03;0;I;0;ACCROCHE;1;1;46152;5797;37340;5533;37623;5484;42062;6121;47271;5857;47298;5821;48888;6383;57325;6256;61675;5270;48517;5787;46208;6349;37624;5794;41095;4902;82;ASF
8SKD2Fy_section1_pt7rUqr9QQ_77;02/01/2018;A0062;2774;200;82;C;118;201255;564782,94;6307952,03;0;202;31;C;892;204029;566028,19;6305628,74;0;I;0;ACCROCHE;1;1;46152;5797;37340;5533;37623;5484;42062;6121;47271;5857;47298;5821;48888;6383;57325;6256;61675;5270;48517;5787;46208;6349;37624;5794;41095;4902;31;ASF
8SKD2Fy_section2_pt7rUqr9QQ_77;02/01/2018;A0062;2612;202;31;C;892;204029;566028,19;6305628,74;0;205;82;C;504;206641;567473,32;6303399,29;0;I;0;ACCROCHE;1;1;46152;5797;37340;5533;37623;5484;42062;6121;47271;5857;47298;5821;48888;6383;57325;6256;61675;5270;48517;5787;46208;6349;37624;5794;41095;4902;82;ASF
8SKD2Fy_section3_pt7rUqr9QQ_77;02/01/2018;A0062;6446;205;82;C;504;206641;567473,32;6303399,29;0;211;31;C;950;213087;569964,38;6297741,32;0;I;0;ACCROCHE;1;1;46152;5797;37340;5533;37623;5484;42062;6121;47271;5857;47298;5821;48888;6383;57325;6256;61675;5270;48517;5787;46208;6349;37624;5794;41095;4902;31;ASF
pt7rUqr9QQ_78;02/01/2018;A0062;5820;211;31;C;950;213087;569964,38;6297741,32;0;217;31;C;770;218907;571199,86;6292110,9;0;I;0;ACCROCHE;1;1;56637;7040;48058;6821;47949;6734;53324;7442;57980;7118;57667;7009;60704;7740;68286;7642;70518;6455;59762;7040;57935;7750;46308;6820;50252;5892;31;ASF
pt7rUqr9QQ_79;02/01/2018;A0062;6830;217;31;C;770;218907;571199,86;6292110,9;0;224;31;C;600;225737;573050,84;6285638,04;0;I;0;ACCROCHE;1;1;64829;8053;56494;7732;56238;7687;62115;8500;66281;8125;65539;7945;69938;8864;76579;8770;76786;7313;68331;8080;66926;8917;54438;7952;57438;6737;31;ASF
pt7rUqr9QQ_80;02/01/2018;A0062;1685;224;31;C;600;225737;573050,84;6285638,04;0;226;31;C;285;227422;574006,54;6284439,22;0;I;0;ACCROCHE;2;2;101003;5329;90020;4900;94127;5181;102104;5744;102075;5346;100534;5327;108010;5894;110595;5896;103256;4913;104509;5315;105679;5735;96004;5360;94706;4359;31;ASF
pt7rUqr9QQ_82;02/01/2018;A0062;2483;226;31;C;285;227422;574006,54;6284439,22;0;228;31;C;768;229905;576441,13;6284055,75;0;I;0;ACCROCHE;2;2;125153;6404;115208;5956;117937;6221;127691;6910;126408;6406;123784;6309;132829;7053;134404;6813;124602;5863;130047;6459;131027;6950;120042;6540;117835;5398;31;ASF
pt7rUqr9QQ_83;02/01/2018;A0062;1018;228;31;C;768;229905;576441,13;6284055,75;0;229;31;C;786;230923;577060,71;6283270,7;0;I;0;ACCROCHE;2;2;115777;5697;106903;5719;108787;5799;118603;6051;116875;5586;114989;5528;124290;6168;124771;5861;113058;4895;119000;5600;121000;6350;111947;5673;109151;5116;31;ASF
L7TjxA0eXc_1;02/01/2018;A0063;12500;36;33;C;950;37191;395162,08;6388220,13;0;49;33;C;450;49691;395957,44;6376386,4;0;I;0;ACCROCHE;2;2;24619;9398;15990;8847;17440;9751;17869;10397;25396;9453;22172;9804;23488;10010;38281;9665;45562;8085;26396;9313;22622;9494;18614;9918;20755;8105;33;ATLANDES
gHhBRju_section1_L7TjxA0eXc_1;02/01/2018;A0063;3200;49;33;C;450;49691;395957,44;6376386,4;0;52;40;C;650;52891;395197,46;6373534,55;0;I;0;ACCROCHE;2;2;24619;9398;15990;8847;17440;9751;17869;10397;25396;9453;22172;9804;23488;10010;38281;9665;45562;8085;26396;9313;22622;9494;18614;9918;20755;8105;40;ATLANDES
L7TjxA0eXc_2;02/01/2018;A0063;21400;52;40;C;650;52891;395197,46;6373534,55;0;74;40;C;50;74291;386505,89;6354312,25;0;I;0;ACCROCHE;2;2;20150;8919;12462;8438;13144;9366;13257;9795;20666;8945;17720;9356;18638;9508;33708;9079;42084;7631;21505;8822;17666;9027;13996;9448;16093;7689;40;ATLANDES
L7TjxA0eXc_3;02/01/2018;A0063;16900;74;40;C;50;74291;386505,89;6354312,25;0;90;40;C;950;91191;379420,88;6339152,59;0;I;0;ACCROCHE;2;2;22447;9161;14132;8665;14925;9590;15147;10077;23040;9193;19985;9613;20986;9759;36688;9309;45584;7877;24055;9098;20003;9306;15979;9665;17929;7857;40;ATLANDES
L7TjxA0eXc_4;02/01/2018;A0063;21800;90;40;C;950;91191;379420,88;6339152,59;0;112;40;C;750;112991;369020,23;6321104,26;0;I;0;ACCROCHE;2;2;22631;9162;14364;8642;15190;9569;15456;10046;23271;9196;20229;9614;20989;9713;36484;9327;45470;7932;24278;9144;20349;9333;16351;9644;18234;7860;40;ATLANDES
L7TjxA0eXc_5;02/01/2018;A0063;19000;112;40;C;750;112991;369020,23;6321104,26;0;131;40;C;750;131991;360258,44;6305382,72;0;I;0;ACCROCHE;2;2;22380;9085;14354;8515;15118;9421;15416;9864;21921;8933;20141;9471;20684;9622;36198;9223;45151;7921;24224;9140;20296;9265;16160;9721;17980;7990;40;ATLANDES
L7TjxA0eXc_6;02/01/2018;A0063;6700;131;40;C;750;131991;360258,44;6305382,72;0;138;40;C;450;138691;359256,19;6298757,48;0;I;0;ACCROCHE;2;2;19816;8874;12599;8213;13096;9053;13427;9496;20617;8688;17384;9245;18253;9406;32213;9394;40551;7976;21319;8948;17669;9085;14111;9321;15743;7707;40;ATLANDES
L7TjxA0eXc_7;02/01/2018;A0063;538;138;40;C;450;138691;359256,19;6298757,48;0;138;40;C;988;139229;359204,35;6298213,91;0;I;0;ACCROCHE;2;2;19938;8641;13179;8034;13447;8868;13801;9302;20489;8509;17766;8948;19033;8996;32542;8575;38697;7112;21532;9037;17846;9176;14252;9414;15900;7784;40;ATLANDES
gHhBRju_section1_L7TjxA0eXc_7;02/01/2018;A0063;300;138;40;C;988;139229;359204,35;6298213,91;0;139;40;C;288;139529;359140,6;6297927,52;0;I;0;ACCROCHE;2;2;19938;8641;13179;8034;13447;8868;13801;9302;20489;8509;17766;8948;19033;8996;32542;8575;38697;7112;21532;9037;17846;9176;14252;9414;15900;7784;40;ASF
pt7rUqr9QQ_85;02/01/2018;A0063;10527;155;40;C;646;155887;345267,53;6290865,17;0;166;40;C;173;166414;341864,11;6281376,33;0;I;0;ACCROCHE;1;1;23637;9243;16224;9452;15502;9896;17769;10149;21696;9763;22009;9919;22479;9922;36330;9569;48020;7448;26690;8578;21127;9456;16709;9150;18075;7692;40;ASF
pt7rUqr9QQ_86;02/01/2018;A0063;2687;166;40;C;173;166414;341864,11;6281376,33;0;168;40;C;860;169101;340891,42;6279013,2;0;I;0;ACCROCHE;1;1;30240;9790;21759;9879;21110;10468;24366;10838;28878;10490;28664;10376;28452;10542;43392;9964;56069;7771;34286;9212;28522;10122;22742;9768;23544;8147;40;ASF
gHhBRju_section1_pt7rUqr9QQ_86;02/01/2018;A0063;3452;168;40;C;860;169101;340891,42;6279013,2;0;172;64;C;312;172553;340108,47;6275943,23;0;I;0;ACCROCHE;1;1;30240;9790;21759;9879;21110;10468;24366;10838;28878;10490;28664;10376;28452;10542;43392;9964;56069;7771;34286;9212;28522;10122;22742;9768;23544;8147;64;ASF
pt7rUqr9QQ_87;02/01/2018;A0063;1746;172;64;C;312;172553;340108,47;6275943,23;0;174;64;C;58;174299;339958,71;6274317,38;0;I;0;ACCROCHE;1;1;37211;10555;27980;10574;27023;11179;31383;11645;35627;11276;35665;11113;36416;11545;51645;10690;64303;8381;41589;9951;35144;10953;29132;10625;29447;8822;64;ASF
pt7rUqr9QQ_88;02/01/2018;A0063;4473;174;64;C;58;174299;339958,71;6274317,38;0;178;64;C;531;178772;335857,7;6272812,94;0;I;0;ACCROCHE;2;2;49136;10837;38499;10783;37389;11385;42955;12060;47589;11627;46763;11213;48693;11835;65663;11123;79539;8637;53216;10388;46535;11153;40398;10984;40846;8996;64;ASF
pt7rUqr9QQ_89;02/01/2018;A0063;4702;178;64;C;531;178772;335857,7;6272812,94;0;183;64;C;233;183474;331647,14;6271653,2;0;I;0;ACCROCHE;1;1;52910;11701;40440;11572;39143;12181;45208;12833;50496;12517;49919;12313;53977;12825;72125;12019;87559;9220;59264;11360;51848;12243;42527;11810;40909;9623;64;ASF
pt7rUqr9QQ_90;02/01/2018;A0063;8961;183;64;C;233;183474;331647,14;6271653,2;0;192;64;C;194;192435;324545,64;6266830,08;0;I;0;ACCROCHE;1;1;39207;10744;28339;10731;27242;11273;31692;11777;36773;11546;36272;11379;39490;11734;56186;10939;71984;8435;44937;10378;37600;11171;30096;10840;28537;8823;64;ASF
pt7rUqr9QQ_91;02/01/2018;A0063;5586;192;64;C;194;192435;324545,64;6266830,08;0;197;64;C;780;198021;320901,13;6263720,56;0;I;0;ACCROCHE;1;1;36984;10668;28797;10747;27328;11276;31679;11777;36847;11548;36570;11389;34934;11522;51221;10793;67352;8342;40633;10237;33700;11021;27023;10717;26513;8754;64;ASF
pt7rUqr9QQ_92;02/01/2018;A0063;7408;197;64;C;780;198021;320901,13;6263720,56;0;205;64;C;188;205429;314874,82;6260694,08;0;I;0;ACCROCHE;1;1;30288;10413;21082;10475;19667;10979;23623;11443;28155;11272;28167;11051;28444;11317;44434;10535;60771;8140;33914;9978;27286;10729;22673;10561;23960;8583;64;ASF
pt7rUqr9QQ_93;02/01/2018;A0063;300;205;64;C;188;205429;314874,82;6260694,08;0;205;64;C;488;205729;314626,49;6260569,79;0;I;0;ACCROCHE;1;1;20534;10050;13701;10137;12467;10655;15457;11054;18783;10894;18608;10697;18704;10941;31948;10149;45369;7824;22848;9615;17653;10361;14209;10198;15634;8176;64;ASF
pt7rUqr9QQ_119;02/01/2018;A0068;1589;0;31;C;0;0;577069,12;6283244,46;0;1;31;C;589;1589;578141,13;6283628;0;I;0;ACCROCHE;1;1;50418;2781;49085;2573;47618;2772;51450;2925;51458;2803;50251;2619;55338;3075;53392;3131;45721;2384;53530;2863;54203;3143;44129;2675;48659;2423;31;ASF
pt7rUqr9QQ_120;02/01/2018;A0068;15516;1;31;C;589;1589;578141,13;6283628;0;17;31;C;105;17105;586585,73;6294526,06;0;I;0;ACCROCHE;1;1;40909;2447;39598;2272;38094;2445;41295;2581;42057;2484;41161;2329;44833;2706;43767;2760;38279;2108;43672;2514;43773;2747;34415;2303;39736;2118;31;ASF
U32cg4K_section1_pt7rUqr9QQ_120;02/01/2018;A0068;630;17;31;C;105;17105;586585,73;6294526,06;0;17;31;C;735;17735;587155,76;6294778,08;0;I;0;ACCROCHE;1;1;40909;2447;39598;2272;38094;2445;41295;2581;42057;2484;41161;2329;44833;2706;43767;2760;38279;2108;43672;2514;43773;2747;34415;2303;39736;2118;31;DIRSO
pt7rUqr9QQ_151;02/01/2018;A0083;8582;0;44;C;60;5035;358503,08;6679984,26;0;8;44;C;642;13617;363418,74;6673031,7;0;I;0;ACCROCHE;1;1;27393;2502;22152;2425;23596;2590;24987;2663;27717;2668;28961;2472;29163;2656;34872;2627;37949;2214;29625;2547;27345;2697;20414;2395;21485;2083;44;ASF
pt7rUqr9QQ_152;02/01/2018;A0083;12883;8;44;C;642;13617;363418,74;6673031,7;0;21;44;C;525;26500;368364,53;6661362,31;0;I;0;ACCROCHE;1;1;27486;2523;22148;2443;23578;2607;25009;2671;27750;2672;29124;2500;29213;2676;35045;2649;38392;2230;29687;2564;27518;2768;20405;2411;21491;2097;44;ASF
1YqGH14_section1_pt7rUqr9QQ_152;02/01/2018;A0083;1107;21;44;C;525;26500;368364,53;6661362,31;0;22;85;C;632;27607;368794,03;6660334,96;0;I;0;ACCROCHE;1;1;27486;2523;22148;2443;23578;2607;25009;2671;27750;2672;29124;2500;29213;2676;35045;2649;38392;2230;29687;2564;27518;2768;20405;2411;21491;2097;85;ASF
pt7rUqr9QQ_153;02/01/2018;A0083;21358;22;85;C;632;27607;368794,03;6660334,96;0;43;85;C;990;48965;379254,27;6642796,74;0;I;0;ACCROCHE;1;1;19006;2009;13607;1901;14557;2039;16196;2090;18440;2079;20634;1990;19863;2114;26274;2128;31073;1799;20288;2061;17904;2203;13341;1959;15330;1752;85;ASF
pt7rUqr9QQ_154;02/01/2018;A0083;1940;43;85;C;990;48965;379254,27;6642796,74;0;45;85;C;930;50905;379867,39;6640963,92;0;I;0;ACCROCHE;1;1;21624;2576;15359;2451;16373;2640;18335;2668;21114;2652;23652;2525;22480;2736;29962;2739;35437;2283;23088;2639;20508;2843;14998;2506;17519;2245;85;ASF
pt7rUqr9QQ_155;02/01/2018;A0083;19095;45;85;C;930;50905;379867,39;6640963,92;0;65;85;C;25;70000;382768,28;6622555,18;0;I;0;ACCROCHE;1;1;19372;2178;13209;2073;14092;2231;16174;2255;18808;2259;21494;2157;20031;2312;27514;2300;33472;1965;20686;2260;17958;2380;12813;2067;15535;1887;85;ASF
pt7rUqr9QQ_156;02/01/2018;A0083;11645;65;85;C;25;70000;382768,28;6622555,18;0;76;85;C;670;81645;387559,86;6612168,88;0;I;0;ACCROCHE;1;1;23323;2629;16117;2472;17130;2665;19570;2715;22630;2714;25659;2602;24117;2820;33034;2833;39911;2358;25051;2753;21732;2902;15443;2470;18687;2253;85;ASF
pt7rUqr9QQ_157;02/01/2018;A0083;17585;76;85;C;670;81645;387559,86;6612168,88;0;94;85;C;255;99230;402204,14;6602864,73;0;I;0;ACCROCHE;1;1;17873;1948;12249;1783;12778;1846;15060;1960;17063;1987;19330;1929;18138;2075;25975;2107;31708;1767;18866;2049;16483;2192;11878;1945;14277;1736;85;ASF
pt7rUqr9QQ_158;02/01/2018;A0083;5779;94;85;C;255;99230;402204,14;6602864,73;0;100;85;C;34;105009;406896,38;6599670,13;0;I;0;ACCROCHE;1;1;17311;1987;11642;1816;12097;1873;14441;2005;16442;2034;18840;1973;17552;2119;25548;2155;31524;1804;18261;2078;15791;2228;11246;1985;13661;1769;85;ASF
pt7rUqr9QQ_159;02/01/2018;A0083;13602;100;85;C;34;105009;406896,38;6599670,13;0;113;85;C;636;118611;419105,6;6594389,12;0;I;0;ACCROCHE;1;1;15982;1894;10695;1740;10977;1762;13390;1917;15134;1948;17335;1890;16111;2020;23735;2034;29385;1717;16718;1972;14471;2121;10346;1901;12821;1698;85;ASF
pt7rUqr9QQ_160;02/01/2018;A0083;1604;113;85;C;636;118611;419105,6;6594389,12;0;115;85;C;240;120215;420611,33;6594885,68;0;I;0;ACCROCHE;1;1;14082;1782;9219;1654;9064;1555;11728;1806;13283;1840;15414;1784;14193;1917;21369;1913;26569;1601;14729;1855;12604;2005;8881;1817;11271;1623;85;ASF
1YqGH14_section1_pt7rUqr9QQ_160;02/01/2018;A0083;1800;115;85;C;240;120215;420611,33;6594885,68;0;117;79;C;40;122015;422342,37;6595353,96;0;I;0;ACCROCHE;1;1;14082;1782;9219;1654;9064;1555;11728;1806;13283;1840;15414;1784;14193;1917;21369;1913;26569;1601;14729;1855;12604;2005;8881;1817;11271;1623;79;ASF
1YqGH14_section2_pt7rUqr9QQ_160;02/01/2018;A0083;2200;117;79;C;40;122015;422342,37;6595353,96;0;119;85;C;240;124215;424513,02;6595695,62;0;I;0;ACCROCHE;1;1;14082;1782;9219;1654;9064;1555;11728;1806;13283;1840;15414;1784;14193;1917;21369;1913;26569;1601;14729;1855;12604;2005;8881;1817;11271;1623;85;ASF
1YqGH14_section3_pt7rUqr9QQ_160;02/01/2018;A0083;15546;119;85;C;240;124215;424513,02;6595695,62;0;134;79;C;786;139761;439063,38;6596163,13;0;I;0;ACCROCHE;1;1;14082;1782;9219;1654;9064;1555;11728;1806;13283;1840;15414;1784;14193;1917;21369;1913;26569;1601;14729;1855;12604;2005;8881;1817;11271;1623;79;ASF
pt7rUqr9QQ_161;02/01/2018;A0083;8147;134;79;C;786;139761;439063,38;6596163,13;0;142;79;C;933;147908;443446,77;6589368,18;0;I;0;ACCROCHE;1;1;15561;2776;10400;2585;10257;2440;13145;2836;14824;2883;17025;2796;15766;3006;23166;3014;28423;2444;16236;2853;14091;3139;10086;2835;12632;2470;79;ASF
pt7rUqr9QQ_162;02/01/2018;A0083;3207;142;79;C;933;147908;443446,77;6589368,18;0;146;79;C;140;151115;446282,85;6588116,86;0;I;0;ACCROCHE;1;1;17365;2996;12192;2821;11837;2633;15112;3077;16710;3066;18924;2982;17766;3224;24859;3256;29762;2661;18170;3084;16079;3363;11850;3086;14421;2684;79;ASF
pt7rUqr9QQ_167;02/01/2018;A0087;1550;0;49;C;0;0;434267,19;6705436,44;0;1;49;C;550;1550;432794,95;6705044,66;0;I;0;ACCROCHE;2;2;34422;2355;30806;2122;31792;2311;32936;2475;36179;2435;35300;2300;36000;2500;38573;2683;35933;2121;35645;2402;34909;2577;32543;2412;32464;1934;49;ASF
pt7rUqr9QQ_168;02/01/2018;A0087;7890;1;49;C;550;1550;432794,95;6705044,66;0;9;49;C;440;9440;428122,63;6698774,26;0;I;0;ACCROCHE;2;2;14493;1682;11447;1683;12030;1733;12425;1817;15577;1755;16026;1690;15051;1602;18937;1793;17995;1384;14223;1571;13486;1742;13027;1860;13276;1513;49;ASF
pt7rUqr9QQ_169;02/01/2018;A0087;18300;9;49;C;440;9440;428122,63;6698774,26;0;27;49;C;740;27740;417831,88;6688803,11;0;I;0;ACCROCHE;1;1;14110;1786;10702;1750;11299;1861;11729;1877;15040;1834;15646;1726;15343;1947;19118;1910;19237;1485;15174;1841;13773;1989;10807;1793;11176;1435;49;ASF
pt7rUqr9QQ_170;02/01/2018;A0087;19620;27;49;C;740;27740;417831,88;6688803,11;0;47;49;C;360;47360;409994,27;6672165,29;0;I;0;ACCROCHE;1;1;14022;1713;10473;1672;11071;1776;11555;1798;14947;1765;15761;1664;15242;1880;19284;1847;19628;1443;15051;1756;13526;1883;10553;1711;10881;1377;49;ASF
pt7rUqr9QQ_171;02/01/2018;A0087;9160;47;49;C;360;47360;409994,27;6672165,29;0;56;49;C;520;56520;405562,46;6664585,3;0;I;0;ACCROCHE;1;1;13266;1740;9213;1669;9684;1783;10468;1792;13987;1788;15432;1691;14313;1918;19457;1930;20321;1475;14207;1796;12377;1920;9496;1735;9860;1399;49;ASF
pt7rUqr9QQ_172;02/01/2018;A0087;3530;56;49;C;520;56520;405562,46;6664585,3;0;60;49;C;50;60050;402858,1;6662444,66;0;I;0;ACCROCHE;1;1;12582;1225;8219;1154;8736;1265;9590;1245;13175;1253;15083;1171;13364;1351;19149;1374;20674;1051;13624;1264;11381;1382;8602;1210;8963;992;49;ASF
Q2xd22A_section1_pt7rUqr9QQ_172;02/01/2018;A0087;70;60;49;C;50;60050;402858,1;6662444,66;0;60;49;C;120;60120;402829,17;6662389,54;0;I;0;ACCROCHE;1;1;12582;1225;8219;1154;8736;1265;9590;1245;13175;1253;15083;1171;13364;1351;19149;1374;20674;1051;13624;1264;11381;1382;8602;1210;8963;992;85;ASF
Q2xd22A_section2_pt7rUqr9QQ_172;02/01/2018;A0087;330;60;49;C;120;60120;402829,17;6662389,54;0;60;49;C;450;60450;402675,6;6662086,53;0;I;0;ACCROCHE;1;1;12582;1225;8219;1154;8736;1265;9590;1245;13175;1253;15083;1171;13364;1351;19149;1374;20674;1051;13624;1264;11381;1382;8602;1210;8963;992;49;ASF
Q2xd22A_section3_pt7rUqr9QQ_172;02/01/2018;A0087;8090;60;49;C;450;60450;402675,6;6662086,53;0;68;85;C;540;68540;397874,52;6656650,64;0;I;0;ACCROCHE;1;1;12582;1225;8219;1154;8736;1265;9590;1245;13175;1253;15083;1171;13364;1351;19149;1374;20674;1051;13624;1264;11381;1382;8602;1210;8963;992;85;ASF
