"objetID";"dateReferentiel";"route";"longueur";"prD";"depPrD";"concessionPrD";"absD";"cumulD";"xD";"yD";"zD";"prF";"depPrF";"concessionPrF";"absF";"cumulF";"xF";"yF";"zF";"cote";"voie";"accrochage";"ClasseProfilTravSectionnee-2019-01-01-profil";"ClasseProfilTravSectionnee-2019-01-01-profil_lib";"ItiEuropeen-2015-01-01-ItiEuropeen";"Macro_sections-2019-01-01-CodeMacroSection";"Macro_sections-2019-01-01-MacroSectionEquipee";"Macro_sections-2019-01-01-NomStationRef";"Macro_sections-2019-01-01-CodeSiredoStationRef";"Macro_sections-2019-01-01-TypeStationRef";"Macro_sections-2019-01-01-TypeStationRef_lib";"Macro_sections-2019-01-01-DateStationRef";"Macro_sections-2019-01-01-IndiceNational";"Macro_sections-2019-01-01-sectionnement_gestionnaire";"sousReseauIndice-2019-01-01-sousReseauIndice";"sousReseauIndice-2019-01-01-sousReseauIndice_lib";"sectionnement_departement";"sectionnement_gestionnaire"
"B5DmbEAFiv_163";"2019-01-01";"N0134";"457";"68";"64";"N";"270";"29229";"406689,3";"6239268,14";"0";"68";"64";"N";"727";"29686";"406409,84";"6238904,58";"0";"I";"0";"ACCROCHE";"1V";"1V";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_164";"2019-01-01";"N0134";"337";"68";"64";"N";"727";"29686";"406409,84";"6238904,58";"0";"69";"64";"N";"59";"30023";"406438,63";"6238636,09";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_166";"2019-01-01";"N0134";"926";"69";"64";"N";"59";"30023";"406438,63";"6238636,09";"0";"69";"64";"N";"985";"30949";"406675,36";"6237727,51";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_169";"2019-01-01";"N0134";"41";"69";"64";"N";"985";"30949";"406675,36";"6237727,51";"0";"69";"64";"N";"1026";"30990";"406669,57";"6237699,37";"0";"I";"0";"ACCROCHE";"4V";"4V";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_170";"2019-01-01";"N0134";"1621";"69";"64";"N";"1026";"30990";"406669,57";"6237699,37";"0";"71";"64";"N";"644";"32611";"407054,24";"6236120,34";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_173";"2019-01-01";"N0134";"88";"71";"64";"N";"644";"32611";"407054,24";"6236120,34";"0";"71";"64";"N";"732";"32699";"407076,9";"6236075,55";"0";"I";"0";"ACCROCHE";"4V";"4V";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_174";"2019-01-01";"N0134";"455";"71";"64";"N";"732";"32699";"407076,9";"6236075,55";"0";"72";"64";"N";"133";"33154";"407203,6";"6235635,54";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_181";"2019-01-01";"N0134";"488";"72";"64";"N";"133";"33154";"407203,6";"6235635,54";"0";"72";"64";"N";"621";"33642";"407339,4";"6235169,28";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_182";"2019-01-01";"N0134";"69";"72";"64";"N";"621";"33642";"407339,4";"6235169,28";"0";"72";"64";"N";"690";"33711";"407345,8";"6235101,09";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_185";"2019-01-01";"N0134";"93";"72";"64";"N";"690";"33711";"407345,8";"6235101,09";"0";"72";"64";"N";"783";"33804";"407336,86";"6235008,87";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_186";"2019-01-01";"N0134";"45";"72";"64";"N";"783";"33804";"407336,86";"6235008,87";"0";"72";"64";"N";"828";"33849";"407323,76";"6234966,08";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_188";"2019-01-01";"N0134";"77";"72";"64";"N";"828";"33849";"407323,76";"6234966,08";"0";"72";"64";"N";"905";"33926";"407293,39";"6234895,58";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_189";"2019-01-01";"N0134";"3494";"72";"64";"N";"905";"33926";"407293,39";"6234895,58";"0";"76";"64";"N";"388";"37420";"405887,23";"6231709,13";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_190";"2019-01-01";"N0134";"135";"76";"64";"N";"388";"37420";"405887,23";"6231709,13";"0";"76";"64";"N";"523";"37555";"405822,69";"6231592,53";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_191";"2019-01-01";"N0134";"8741";"76";"64";"N";"523";"37555";"405822,69";"6231592,53";"0";"85";"64";"N";"555";"46296";"406827,54";"6224000,2";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_199";"2019-01-01";"N0134";"94";"85";"64";"N";"555";"46296";"406827,54";"6224000,2";"0";"85";"64";"N";"649";"46390";"406756,55";"6223938,81";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_200";"2019-01-01";"N0134";"2975";"85";"64";"N";"649";"46390";"406756,55";"6223938,81";"0";"88";"64";"N";"645";"49365";"406081,67";"6221367,85";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_210";"2019-01-01";"N0134";"1371";"88";"64";"N";"645";"49365";"406081,67";"6221367,85";"0";"90";"64";"N";"20";"50736";"406167,64";"6220051,76";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_211";"2019-01-01";"N0134";"1072";"90";"64";"N";"20";"50736";"406167,64";"6220051,76";"0";"91";"64";"N";"41";"51808";"406099,19";"6219111";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_212";"2019-01-01";"N0134";"54";"91";"64";"N";"41";"51808";"406099,19";"6219111";"0";"91";"64";"N";"95";"51862";"406086,14";"6219074,9";"0";"I";"0";"ACCROCHE";"4V";"4V";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_213";"2019-01-01";"N0134";"3114";"91";"64";"N";"95";"51862";"406086,14";"6219074,9";"0";"94";"64";"N";"9";"54976";"405110,44";"6216231,31";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_216";"2019-01-01";"N0134";"54";"94";"64";"N";"9";"54976";"405110,44";"6216231,31";"0";"94";"64";"N";"63";"55030";"405088,49";"6216194,13";"0";"I";"0";"ACCROCHE";"4V";"4V";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_217";"2019-01-01";"N0134";"1815";"94";"64";"N";"63";"55030";"405088,49";"6216194,13";"0";"95";"64";"N";"767";"56845";"405373,72";"6214581,93";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_218";"2019-01-01";"N0134";"5";"95";"64";"N";"767";"56845";"405373,72";"6214581,93";"0";"95";"64";"N";"772";"56850";"405375,82";"6214577,36";"0";"I";"0";"ACCROCHE";"4V";"4V";"E7";"N0134_M2";"1";"ASASP";"MBP64.C";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"DcP7RA1_section1_B5DmbEAFiv_218";"2019-01-01";"N0134";"43";"95";"64";"N";"772";"56850";"405375,82";"6214577,36";"0";"95";"64";"N";"815";"56893";"405387,3";"6214543,16";"0";"I";"0";"ACCROCHE";"4V";"4V";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_219";"2019-01-01";"N0134";"3054";"95";"64";"N";"815";"56893";"405387,3";"6214543,16";"0";"98";"64";"N";"785";"59947";"405243,48";"6211859,39";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_228";"2019-01-01";"N0134";"1742";"98";"64";"N";"785";"59947";"405243,48";"6211859,39";"0";"100";"64";"N";"495";"61689";"406546,6";"6210992,5";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_231";"2019-01-01";"N0134";"65";"100";"64";"N";"495";"61689";"406546,6";"6210992,5";"0";"100";"64";"N";"560";"61754";"406596,62";"6210950,98";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_232";"2019-01-01";"N0134";"1989";"100";"64";"N";"560";"61754";"406596,62";"6210950,98";"0";"102";"64";"N";"548";"63743";"407600,99";"6209347,94";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_233";"2019-01-01";"N0134";"404";"102";"64";"N";"548";"63743";"407600,99";"6209347,94";"0";"102";"64";"N";"952";"64147";"407729,42";"6208974,32";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_234";"2019-01-01";"N0134";"233";"102";"64";"N";"952";"64147";"407729,42";"6208974,32";"0";"103";"64";"N";"185";"64380";"407814,15";"6208757,7";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_235";"2019-01-01";"N0134";"2478";"103";"64";"N";"185";"64380";"407814,15";"6208757,7";"0";"105";"64";"N";"721";"66858";"408427";"6206403,79";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_252";"2019-01-01";"N0134";"4008";"105";"64";"N";"721";"66858";"408427";"6206403,79";"0";"109";"64";"N";"800";"70866";"409688,8";"6202841,26";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_253";"2019-01-01";"N0134";"65";"109";"64";"N";"800";"70866";"409688,8";"6202841,26";"0";"109";"64";"N";"865";"70931";"409691,53";"6202775,06";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_254";"2019-01-01";"N0134";"626";"109";"64";"N";"865";"70931";"409691,53";"6202775,06";"0";"110";"64";"N";"521";"71557";"409658,93";"6202184,39";"0";"I";"0";"ACCROCHE";"3V>=10.50";"3V>=10.50";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_255";"2019-01-01";"N0134";"242";"110";"64";"N";"521";"71557";"409658,93";"6202184,39";"0";"110";"64";"N";"763";"71799";"409773,1";"6201997,65";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_257";"2019-01-01";"N0134";"163";"110";"64";"N";"763";"71799";"409773,1";"6201997,65";"0";"110";"64";"N";"926";"71962";"409738,56";"6201843,31";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_258";"2019-01-01";"N0134";"349";"110";"64";"N";"926";"71962";"409738,56";"6201843,31";"0";"111";"64";"N";"205";"72311";"409717,2";"6201511,98";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_259";"2019-01-01";"N0134";"1531";"111";"64";"N";"205";"72311";"409717,2";"6201511,98";"0";"112";"64";"N";"903";"73842";"409267,47";"6200129,12";"0";"I";"0";"ACCROCHE";"3V>=10.50";"3V>=10.50";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_260";"2019-01-01";"N0134";"187";"112";"64";"N";"903";"73842";"409267,47";"6200129,12";"0";"113";"64";"N";"145";"74029";"409168,66";"6199977,35";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_262";"2019-01-01";"N0134";"773";"113";"64";"N";"145";"74029";"409168,66";"6199977,35";"0";"113";"64";"N";"918";"74802";"408952,81";"6199387,5";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_263";"2019-01-01";"N0134";"19";"113";"64";"N";"918";"74802";"408952,81";"6199387,5";"0";"113";"64";"N";"937";"74821";"408951,5";"6199368,45";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_264";"2019-01-01";"N0134";"1132";"113";"64";"N";"937";"74821";"408951,5";"6199368,45";"0";"115";"64";"N";"106";"75953";"408806,07";"6198307,05";"0";"I";"0";"ACCROCHE";"3V>=10.50";"3V>=10.50";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_265";"2019-01-01";"N0134";"354";"115";"64";"N";"106";"75953";"408806,07";"6198307,05";"0";"115";"64";"N";"460";"76307";"408745,51";"6197977,56";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_266";"2019-01-01";"N0134";"664";"115";"64";"N";"460";"76307";"408745,51";"6197977,56";"0";"116";"64";"N";"0";"76971";"408824,3";"6197900,39";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M3";"1";"ESTANGUET";"MBP64.L";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"DcP7RA1_section1_B5DmbEAFiv_266";"2019-01-01";"N0134";"3869";"116";"64";"N";"0";"76971";"408824,3";"6197900,39";"0";"119";"64";"N";"902";"80840";"409412,48";"6195905,36";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M4";"1";"LES FORGES D'ABEL (DEPORT)";"MBP64.R";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_269";"2019-01-01";"N0134";"1101";"119";"64";"N";"902";"80840";"409412,48";"6195905,36";"0";"120";"64";"N";"1043";"81941";"409960,03";"6195686,4";"0";"I";"0";"ACCROCHE";"3V>=10.50";"3V>=10.50";"E7";"N0134_M4";"1";"LES FORGES D'ABEL (DEPORT)";"MBP64.R";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_270";"2019-01-01";"N0134";"80";"120";"64";"N";"1043";"81941";"409960,03";"6195686,4";"0";"121";"64";"N";"76";"82021";"410033,46";"6195654,29";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M4";"1";"LES FORGES D'ABEL (DEPORT)";"MBP64.R";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_271";"2019-01-01";"N0134";"441";"121";"64";"N";"76";"82021";"410033,46";"6195654,29";"0";"121";"64";"N";"517";"82462";"410369,22";"6195497,06";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"E7";"N0134_M4";"1";"LES FORGES D'ABEL (DEPORT)";"MBP64.R";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_272";"2019-01-01";"N0134";"1536";"121";"64";"N";"517";"82462";"410369,22";"6195497,06";"0";"123";"64";"N";"65";"83998";"411174,33";"6194871,04";"0";"I";"0";"ACCROCHE";"3V>=10.50";"3V>=10.50";"E7";"N0134_M4";"1";"LES FORGES D'ABEL (DEPORT)";"MBP64.R";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"B5DmbEAFiv_273";"2019-01-01";"N0134";"170";"123";"64";"N";"65";"83998";"411174,33";"6194871,04";"0";"123";"64";"N";"235";"84168";"411332,71";"6194916,3";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"E7";"N0134_M4";"1";"LES FORGES D'ABEL (DEPORT)";"MBP64.R";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRA";"4";"Autre route nationale";"64";"DIRA"
"20617";"2019-01-01";"N0135";"482";"5";"55";"N";"0";"0";"863304,97";"6850732,61";"0";"6";"55";"N";"0";"482";"863691,1";"6850430,04";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"";"";"";"";"";"";"";"";"";"4";"Autre route nationale";"55";"DIRE"
"cNHz7kI_section1_20617";"2019-01-01";"N0135";"599";"6";"55";"N";"0";"482";"863691,1";"6850430,04";"0";"6";"55";"N";"599";"1081";"864225,55";"6850131,17";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0135_M1";"1";"N135_TANNOIS";"MZS55.C";"2";"QT, TT, VT, LC, VC";"2019-06-01";"1";"DIRE";"4";"Autre route nationale";"55";"DIRE"
"20621";"2019-01-01";"N0135";"1363";"6";"55";"N";"599";"1081";"864225,55";"6850131,17";"0";"7";"55";"N";"950";"2444";"865430,38";"6849515,1";"0";"I";"0";"ACCROCHE";"=2*2V";"=2*2V";"";"N0135_M1";"1";"N135_TANNOIS";"MZS55.C";"2";"QT, TT, VT, LC, VC";"2019-06-01";"1";"DIRE";"4";"Autre route nationale";"55";"DIRE"
"20619";"2019-01-01";"N0135";"7636";"7";"55";"N";"950";"2444";"865430,38";"6849515,1";"0";"15";"55";"N";"130";"10080";"870353,29";"6845296,41";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0135_M1";"1";"N135_TANNOIS";"MZS55.C";"2";"QT, TT, VT, LC, VC";"2019-06-01";"1";"DIRE";"4";"Autre route nationale";"55";"DIRE"
"cNHz7kI_section1_20619";"2019-01-01";"N0135";"1119";"15";"55";"N";"130";"10080";"870353,29";"6845296,41";"0";"15";"55";"N";"1249";"11199";"869585,67";"6844567,23";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"";"";"";"";"";"";"";"";"";"4";"Autre route nationale";"55";"DIRE"
"20634";"2019-01-01";"N0136";"1274,4";"0";"35";"N";"0";"0";"359937,67";"6789832,15";"0";"1";"35";"N";"124,4";"1274,4";"359095,71";"6789040,39";"0";"I";"0";"ACCROCHE";"=2*3V";"=2*3V";"E3";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
"DU7vOUb_section1_20634";"2019-01-01";"N0136";"1274,4";"0";"35";"N";"0";"0";"359937,67";"6789832,15";"0";"1";"35";"N";"124,4";"1274,4";"359095,71";"6789040,39";"0";"I";"0";"ACCROCHE";"=2*3V";"=2*3V";"E50";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
"20636";"2019-01-01";"N0136";"7946,6";"1";"35";"N";"124,4";"1274,4";"359095,71";"6789040,39";"0";"9";"35";"N";"84";"9221";"352074,15";"6785897,14";"0";"I";"0";"ACCROCHE";"=2*2V";"=2*2V";"E3";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
"DU7vOUb_section1_20636";"2019-01-01";"N0136";"10079,6";"1";"35";"N";"124,4";"1274,4";"359095,71";"6789040,39";"0";"11";"35";"N";"250";"11354";"350315,3";"6786459,62";"0";"I";"0";"ACCROCHE";"=2*2V";"=2*2V";"E50";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
"GwWM8fc_section1_20637";"2019-01-01";"N0136";"3925,4";"11";"35";"N";"250";"11354";"350315,3";"6786459,62";"0";"15";"35";"N";"199,4";"15279,4";"349011,47";"6790053,15";"0";"I";"0";"ACCROCHE";"=2*3V";"=2*3V";"E50";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
"20638";"2019-01-01";"N0136";"371,6";"15";"35";"N";"199,4";"15279,4";"349011,47";"6790053,15";"0";"15";"35";"N";"571";"15651";"348986,56";"6790423,29";"0";"I";"0";"ACCROCHE";"=2*2V";"=2*2V";"E50";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
"DU7vOUb_section1_20638";"2019-01-01";"N0136";"9069";"15";"35";"N";"571";"15651";"348986,56";"6790423,29";"0";"24";"35";"N";"640";"24720";"356765,93";"6792879,16";"0";"I";"0";"ACCROCHE";"=2*2V";"=2*2V";"";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
"GwWM8fc_section1_20639";"2019-01-01";"N0136";"490";"24";"35";"N";"640";"24720";"356765,93";"6792879,16";"0";"25";"35";"N";"130";"25210";"357164,52";"6793156,33";"0";"I";"0";"ACCROCHE";"=2*3V";"=2*3V";"";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
"DU7vOUb_section2_20639";"2019-01-01";"N0136";"1320";"25";"35";"N";"130";"25210";"357164,52";"6793156,33";"0";"26";"35";"N";"450";"26530";"358418,95";"6793041,99";"0";"I";"0";"ACCROCHE";"=2*2V";"=2*2V";"";"";"";"";"";"";"";"";"";"";"2";"Autoroute et voie rapide urbaine";"35";"DIRO"
