"objetID";"dateReferentiel";"route";"longueur";"prD";"depPrD";"concessionPrD";"absD";"cumulD";"xD";"yD";"zD";"prF";"depPrF";"concessionPrF";"absF";"cumulF";"xF";"yF";"zF";"cote";"voie";"accrochage";"CodeMacroSection";"MacroSectionEquipee";"NomStationRef";"CodeSiredoStationRef";"TypeStationRef";"TypeStationRef_lib";"DateStationRef";"IndiceNational";"sectionnement_gestionnaire"
"Obx54ySqFt_6390";"2019-01-01";"N0164";"40255";"47";"22";"N";"400";"61058";"268541,25";"6802690,57";"0";"88";"22";"N";"260";"101313";"232110,9";"6812266,3";"0";"I";"0";"ACCROCHE";"N0164_M3";"1";"N164_CAUREL";"MWC22.H";"2";"QT, TT, VT, LC, VC";"1994-12-20";"0";"DIRO"
"Obx54ySqFt_6391";"2019-01-01";"N0164";"4086";"88";"22";"N";"260";"101313";"232110,9";"6812266,3";"0";"92";"22";"N";"935";"105399";"228435,77";"6813213,94";"0";"I";"0";"ACCROCHE";"N0164_M4";"0";"ROSTRENEN";"";"";"";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6392";"2019-01-01";"N0164";"12756";"92";"22";"N";"935";"105399";"228435,77";"6813213,94";"0";"0";"29";"N";"0";"118155";"216374,48";"6816125,16";"0";"I";"0";"ACCROCHE";"N0164_M5";"0";"LE MOUSTOIR";"";"";"";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6393";"2019-01-01";"N0164";"5141";"0";"29";"N";"0";"118155";"216374,48";"6816125,16";"0";"6";"29";"N";"500";"123296";"211635,48";"6815765,5";"0";"I";"0";"ACCROCHE";"N0164_M6";"1";"N164_CARHAIX_M";"MWF29.W";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"0";"DIRO"
"Obx54ySqFt_6394";"2019-01-01";"N0164";"30935";"6";"29";"N";"500";"123296";"211635,48";"6815765,5";"0";"38";"29";"N";"290";"154231";"184011,35";"6814201";"0";"I";"0";"ACCROCHE";"N0164_M8";"1";"N164_CLEDEN";"MWF29.Q";"2";"QT, TT, VT, LC, VC";"1998-12-21";"0";"DIRO"
"Obx54ySqFt_6395";"2019-01-01";"N0164";"7602";"38";"29";"N";"290";"154231";"184011,35";"6814201";"0";"46";"29";"N";"337";"161833";"176742,81";"6813817,51";"0";"I";"0";"ACCROCHE";"N0164_M9";"1";"N164_PLEYBEN";"MWF29.L";"2";"QT, TT, VT, LC, VC";"1996-02-02";"0";"DIRO"
"Obx54ySqFt_6396";"2019-01-01";"N0165";"2913";"7";"44";"N";"7";"7";"349021,64";"6694309,2";"0";"10";"44";"N";"543";"2920";"346159,73";"6694358,98";"0";"I";"0";"ACCROCHE";"N0165_M1";"1";"N165 EX-36_SAUTRON";"MWL44.B";"2";"QT, TT, VT, LC, VC";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6397";"2019-01-01";"N0165";"22960";"10";"44";"N";"543";"2920";"346159,73";"6694358,98";"0";"33";"44";"N";"440";"25880";"328958,4";"6708236,53";"0";"I";"0";"ACCROCHE";"N0165_M2";"1";"N165_MALVILLE";"MWL44.A";"2";"QT, TT, VT, LC, VC";"1992-03-04";"1";"DIRO"
"Obx54ySqFt_6398";"2019-01-01";"N0165";"12087";"33";"44";"N";"440";"25880";"328958,4";"6708236,53";"0";"45";"44";"N";"535";"37967";"319135,58";"6714732,53";"0";"I";"0";"ACCROCHE";"N0165_M3";"1";"N165_PRINQUIAU";"MWL44.N";"2";"QT, TT, VT, LC, VC";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6399";"2019-01-01";"N0165";"25807";"45";"44";"N";"535";"37967";"319135,58";"6714732,53";"0";"6";"56";"N";"450";"63774";"299316,56";"6728100,86";"0";"I";"0";"ACCROCHE";"N0165_M4";"1";"N165_HERBIGNAC";"MWL44.M";"2";"QT, TT, VT, LC, VC";"2019-07-01";"1";"DIRO"
"Obx54ySqFt_6400";"2019-01-01";"N0165";"24194";"6";"56";"N";"450";"63774";"299316,56";"6728100,86";"0";"31";"56";"N";"880";"87968";"278662,96";"6738414,42";"0";"I";"0";"ACCROCHE";"N0165_M5";"1";"N165_ARZAL_M";"MWO56.C";"3";"QT, TT, VT, LC, VC, KC";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6401";"2019-01-01";"N0165";"7379";"31";"56";"N";"880";"87968";"278662,96";"6738414,42";"0";"39";"56";"N";"140";"95347";"272800,17";"6742469,68";"0";"I";"0";"ACCROCHE";"N0165_M6";"1";"N165_THEIX";"MWO56.D";"2";"QT, TT, VT, LC, VC";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6402";"2019-01-01";"N0165";"12358";"48";"56";"N";"348";"104589";"265450,28";"6744970,36";"0";"60";"56";"N";"678";"116947";"253582,23";"6746487,62";"0";"I";"0";"ACCROCHE";"N0165_M11";"1";"N165_PLOEREN_M";"MWO56.B";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2019-07-01";"1";"DIRO"
"Obx54ySqFt_6403";"2019-01-01";"N0165";"5124";"87";"56";"N";"480";"145339";"233035,81";"6761506,26";"0";"92";"56";"N";"598";"150463";"228069,47";"6762437,18";"0";"I";"0";"ACCROCHE";"N0165_M13";"1";"N165_LOCOYSOL";"MW056.2";"2";"QT, TT, VT, LC, VC";"2008-01-01";"0";"DIRO"
"Obx54ySqFt_6404";"2019-01-01";"N0165";"7640";"101";"56";"N";"650";"159525";"219764,98";"6761592,47";"0";"0";"29";"N";"0";"167165";"215688,2";"6767690,41";"0";"I";"0";"ACCROCHE";"N0165_M16";"1";"N165_GESTEL";"MW056.1";"2";"QT, TT, VT, LC, VC";"2001-01-01";"0";"DIRO"
"Obx54ySqFt_6405";"2019-01-01";"N0165";"44777";"0";"29";"N";"0";"167165";"215688,2";"6767690,41";"0";"44";"29";"N";"800";"211942";"177519,14";"6787553,44";"0";"I";"0";"ACCROCHE";"N0165_M17";"1";"N165_MELGVEN";"MWF29.K";"2";"QT, TT, VT, LC, VC";"1995-11-15";"1";"DIRO"
"Obx54ySqFt_6406";"2019-01-01";"N0165";"31135";"44";"29";"N";"800";"211942";"177519,14";"6787553,44";"0";"76";"29";"N";"800";"243077";"176832,82";"6813930,55";"0";"I";"0";"ACCROCHE";"N0165_M18";"1";"N165 BRIEC";"MWF29.A / MWf29.A";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"1";"DIRO"
"Obx54ySqFt_6407";"2019-01-01";"N0165";"14019";"76";"29";"N";"800";"243077";"176832,82";"6813930,55";"0";"90";"29";"N";"900";"257096";"168944,77";"6823764,26";"0";"I";"0";"ACCROCHE";"N0165_M19";"1";"N165_DOUFINESOL";"MWF29.O";"2";"QT, TT, VT, LC, VC";"2001-01-01";"0";"DIRO"
"Obx54ySqFt_6408";"2019-01-01";"N0165";"10633";"90";"29";"N";"900";"257096";"168944,77";"6823764,26";"0";"101";"29";"N";"560";"267729";"163272,43";"6832055,75";"0";"I";"0";"ACCROCHE";"N0165_M20";"1";"N165_DAOULAS";"MWF29.D";"2";"QT, TT, VT, LC, VC";"1994-01-01";"0";"DIRO"
"Obx54ySqFt_6409";"2019-01-01";"N0165";"9439";"101";"29";"N";"560";"267729";"163272,43";"6832055,75";"0";"111";"29";"N";"0";"277168";"154612,46";"6834751,31";"0";"I";"0";"ACCROCHE";"N0165_M21";"1";"N165 TYARMENESOL";"MWF29.Y";"2";"QT, TT, VT, LC, VC";"2010-01-01";"0";"DIRO"
"Obx54ySqFt_6410";"2019-01-01";"N0165";"3540";"111";"29";"N";"0";"277168";"154612,46";"6834751,31";"0";"114";"29";"N";"540";"280708";"152082,13";"6836658,38";"0";"I";"0";"ACCROCHE";"N0165_M22";"1";"N165_IROISE";"MWF29.I";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2019-06-01";"1";"DIRO"
"Obx54ySqFt_6411";"2019-01-01";"N0166";"17723";"0";"56";"N";"0";"0";"270645,78";"6745088,26";"0";"17";"56";"N";"144";"17723";"284479,23";"6753821,03";"0";"I";"0";"ACCROCHE";"N0166_M1";"1";"N166_LESTENO_M";"MWO56.K";"3";"QT, TT, VT, LC, VC, KC";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6412";"2019-01-01";"N0166";"23955";"17";"56";"N";"144";"17723";"284479,23";"6753821,03";"0";"41";"56";"N";"125";"41678";"296694,2";"6771516,11";"0";"I";"0";"ACCROCHE";"N0166_M2";"1";"N166_HOTEL_M";"MWO56.E";"3";"QT, TT, VT, LC, VC, KC";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6413";"2019-01-01";"N0171";"29605";"36";"44";"N";"0";"0";"351303,36";"6726057,76";"0";"65";"44";"N";"660";"29605";"328383,24";"6708513,14";"0";"I";"0";"ACCROCHE";"N0171_M2";"1";"N171_BLAIN";"MWL44.E";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"1";"DIRO"
"Obx54ySqFt_6414";"2019-01-01";"N0171";"13569";"65";"44";"N";"660";"29605";"328383,24";"6708513,14";"0";"79";"44";"N";"118";"43174";"315469,52";"6705965,45";"0";"I";"0";"ACCROCHE";"N0171_M3";"1";"D100 VILLENEUVE";"MWl44.A";"2";"QT, TT, VT, LC, VC";"1998-12-04";"0";"DIRO"
"Obx54ySqFt_6415";"2019-01-01";"N0171";"9847";"79";"44";"N";"118";"43174";"315469,52";"6705965,45";"0";"88";"44";"N";"950";"53021";"306950,58";"6702366,85";"0";"I";"0";"ACCROCHE";"N0171_M4";"1";"N171_MONTOIR_M";"MWL44.G";"3";"QT, TT, VT, LC, VC, KC";"2019-07-01";"0";"DIRO"
"Obx54ySqFt_6416";"2019-01-01";"N0174";"16483";"0";"50";"N";"0";"0";"410788,91";"6882686,25";"0";"17";"50";"N";"625";"16483";"403420,15";"6896445,39";"0";"I";"0";"ACCROCHE";"N0174_M1";"1";"CONDE/VIRE";"MRM50.V";"2";"QT, TT, VT, LC, VC";"2014-06-01";"0";"DIRNO"
"Obx54ySqFt_6417";"2019-01-01";"N0174";"5411";"17";"50";"N";"625";"16483";"403420,15";"6896445,39";"0";"23";"50";"N";"130";"21894";"398989,45";"6897956,22";"0";"I";"0";"ACCROCHE";"N0174_M2";"1";"SAINT LO";"MRM50.W";"2";"QT, TT, VT, LC, VC";"2017-10-01";"0";"DIRNO"
"Obx54ySqFt_6418";"2019-01-01";"N0174";"23855";"23";"50";"N";"130";"21894";"398989,45";"6897956,22";"0";"46";"50";"N";"870";"45749";"397044,47";"6916841,1";"0";"I";"0";"ACCROCHE";"N0174_M3";"1";"PONT HEBERT";"MRM50.U";"2";"QT, TT, VT, LC, VC";"2017-10-01";"0";"DIRNO"
"Obx54ySqFt_6419";"2019-01-01";"N0175";"3125";"39";"50";"N";"0";"0";"381333,15";"6854075,19";"0";"41";"50";"N";"885";"3125";"378884,97";"6852264,35";"0";"I";"0";"ACCROCHE";"N0175_M1";"1";"PONTS";"MRM50.C";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRNO"
"Obx54ySqFt_6420";"2019-01-01";"N0175";"7525";"41";"50";"N";"885";"3125";"378884,97";"6852264,35";"0";"49";"50";"N";"130";"10650";"380263,29";"6845926,64";"0";"I";"0";"ACCROCHE";"N0175_M2";"1";"SAINT_QUENTIN";"MRM50.B";"2";"QT, TT, VT, LC, VC";"2014-06-01";"1";"DIRNO"
"Obx54ySqFt_6421";"2019-01-01";"N0175";"13394";"49";"50";"N";"130";"10650";"380263,29";"6845926,64";"0";"62";"50";"N";"500";"24044";"369468,48";"6838503,68";"0";"I";"0";"ACCROCHE";"N0175_M3";"1";" TANIS";"MRM50.A";"2";"QT, TT, VT, LC, VC";"2015-06-01";"0";"DIRNO"
"Obx54ySqFt_6422";"2019-01-01";"N0176";"3505";"46";"50";"N";"0";"0";"369468,48";"6838503,68";"0";"0";"35";"N";"0";"3505";"366102,5";"6838611,26";"0";"I";"0";"ACCROCHE";"N0176_M1";"1";"PONTORSON";"MRM50.M";"2";"QT, TT, VT, LC, VC";"2015-08-01";"1";"DIRNO"
"Obx54ySqFt_6423";"2019-01-01";"N0176";"17416";"0";"35";"N";"0";"3505";"366102,5";"6838611,26";"0";"17";"35";"N";"555";"20921";"348856,72";"6838679,07";"0";"I";"0";"ACCROCHE";"N0176_M2";"1";"N176_BAGUER_M";"MWI35.F";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"0";"DIRO"
"Obx54ySqFt_6424";"2019-01-01";"N0176";"11992";"17";"35";"N";"555";"20921";"348856,72";"6838679,07";"0";"29";"35";"N";"618";"32913";"336842,25";"6838500,25";"0";"I";"0";"ACCROCHE";"N0176_M3";"1";"N178_ROZ_LAND";"MWI35.R";"2";"QT, TT, VT, LC, VC";"2017-06-01";"0";"DIRO"
"Obx54ySqFt_6425";"2019-01-01";"N0176";"19192";"29";"35";"N";"618";"32913";"336842,25";"6838500,25";"0";"15";"22";"N";"100";"52105";"323551,64";"6828580,68";"0";"I";"0";"ACCROCHE";"N0176_M4";"1";"N176_PLOUER";"MWC22.J";"2";"QT, TT, VT, LC, VC";"1994-01-19";"1";"DIRO"
"Obx54ySqFt_6426";"2019-01-01";"N0176";"25207";"15";"22";"N";"100";"52105";"323551,64";"6828580,68";"0";"41";"22";"N";"70";"77312";"299438,5";"6825495,06";"0";"I";"0";"ACCROCHE";"N0176_M5";"1";"N176_PLELAN_M";"MWC22.I";"3";"QT, TT, VT, LC, VC, KC";"2017-06-01";"0";"DIRO"
"Obx54ySqFt_6427";"2019-01-01";"N0184";"3866";"12";"78";"N";"700";"1218";"632153,04";"6868205,18";"0";"16";"78";"N";"585";"5084";"633759,63";"6871438,21";"0";"I";"0";"ACCROCHE";"N0184_M1";"1";"N184_ST_GERMAIN";"MIY78.U";"2";"QT, TT, VT, LC, VC";"1995-10-01";"1";"DIRIF"
"Obx54ySqFt_6428";"2019-01-01";"N0184";"5040";"16";"78";"N";"585";"5084";"633759,63";"6871438,21";"0";"21";"78";"N";"640";"10124";"633065,45";"6876347,01";"0";"I";"0";"ACCROCHE";"N0184_M2";"1";"N184_CONFLANS";"MIY78.V / MIY78.W";"2";"QT, TT, VT, LC, VC";"1997-11-02";"0";"DIRIF"
"Obx54ySqFt_6429";"2019-01-01";"N0191";"10188";"55";"78";"N";"0";"0";"619207,01";"6817995,26";"0";"65";"78";"N";"707";"10188";"613083,81";"6824593,17";"0";"I";"0";"ACCROCHE";"N0191_M1";"1";"N191_ALAINVILLE";"MIY78.E";"2";"QT, TT, VT, LC, VC";"1992-05-26";"1";"DIRIF"
"Obx54ySqFt_6430";"2019-01-01";"N0202";"44342";"0";"04";"N";"0";"0";"970142,2";"6322750,37";"0";"45";"04";"N";"150";"44342";"1001610,69";"6326296,42";"0";"I";"0";"ACCROCHE";"N0202_M1";"1";"SAINT_JULIEN";"MME04.P";"1";"QT, TT";"2016-01-01";"0";"DIRMED"
"Obx54ySqFt_6431";"2019-01-01";"N0209";"13871";"26";"03";"N";"0";"0";"734978,75";"6565046,41";"0";"40";"03";"N";"860";"13871";"732719,22";"6578360,95";"0";"I";"0";"ACCROCHE";"N0209_M1";"1";"CRECHY";"MYB03.I";"2";"QT, TT, VT, LC, VC";"2016-01-01";"1";"DIRCE"
"Obx54ySqFt_6432";"2019-01-01";"N0216";"1744";"2";"62";"N";"0";"0";"622981,41";"7095830,99";"0";"3";"62";"N";"744";"1744";"622715,84";"7097547,35";"0";"I";"0";"ACCROCHE";"N0216_M1";"0";"";"";"";"";"";"0";"DIRN"
"Obx54ySqFt_6433";"2019-01-01";"N0224";"21075";"0";"32";"N";"0";"0";"542235,26";"6280169,83";"0";"20";"31";"N";"527";"21075";"557336,69";"6289713,92";"0";"I";"0";"ACCROCHE";"N0224_M1";"1";"LEVIGNAC";"MAA31.4";"1";"QT, TT";"2016-01-01";"0";"DIRSO"
"Obx54ySqFt_6434";"2019-01-01";"N0224";"11786";"20";"31";"N";"527";"21075";"557336,69";"6289713,92";"0";"31";"31";"N";"876";"32861";"567729,9";"6286410,16";"0";"I";"0";"ACCROCHE";"N0224_M2";"1";"MONDONVILLE";"MAA31.1 / MAA31.5";"2";"QT, TT, VT, LC, VC";"2017-06-02";"0";"DIRSO"
"Obx54ySqFt_6435";"2019-01-01";"N0225";"10664";"0";"59";"N";"0";"0";"659972,28";"7094881,5";"0";"10";"59";"N";"679";"10664";"652491,53";"7101730,94";"0";"I";"0";"ACCROCHE";"N0225_M1";"1";"BIERNE";"ML159.Z";"3";"QT, TT, VT, LC, VC, KC";"2017-09-01";"0";"DIRN"
"Obx54ySqFt_6436";"2019-01-01";"N0237";"8440";"0";"17";"N";"0";"0";"382214,95";"6571851,52";"0";"8";"17";"N";"428";"8440";"374738,94";"6572311,48";"0";"I";"0";"ACCROCHE";"N0237_M1";"1";"DESCENDERIE";"MBM17.C";"2";"QT, TT, VT, LC, VC";"2009-01-01";"1";"DIRA"
"Obx54ySqFt_6437";"2019-01-01";"N0248";"8967";"0";"79";"N";"0";"0";"433330,27";"6577423,75";"0";"8";"79";"N";"758";"8967";"424610,69";"6577459,19";"0";"I";"0";"ACCROCHE";"N0248_M1";"1";"LESGRELLES";"MBX79.I";"2";"QT, TT, VT, LC, VC";"2010-01-01";"0";"DIRA"
"Obx54ySqFt_6438";"2019-01-01";"N0249";"3464";"0";"44";"N";"0";"0";"362195,33";"6690380,09";"0";"4";"44";"N";"929";"3464";"363378,11";"6687297,64";"0";"I";"0";"ACCROCHE";"N0249_M1";"1";"EX-44 PTE VIGNOBLE";"MWL44.Q";"2";"QT, TT, VT, LC, VC";"1994-02-16";"0";"DIRO"
"Obx54ySqFt_6439";"2019-01-01";"N0249";"14784";"4";"44";"N";"929";"3464";"363378,11";"6687297,64";"0";"19";"44";"N";"689";"18248";"376294,02";"6681636,03";"0";"I";"0";"ACCROCHE";"N0249_M2";"1";"N249_VALLET";"MWL44.R";"2";"QT, TT, VT, LC, VC";"2020-06-01";"1";"DIRO"
"Obx54ySqFt_6440";"2019-01-01";"N0249";"39827";"19";"44";"N";"689";"18248";"376294,02";"6681636,03";"0";"33";"49";"N";"830";"58075";"407981,51";"6661378,24";"0";"I";"0";"ACCROCHE";"N0249_M3";"1";"N249_BATARDIE_M";"MWM49.K";"3";"QT, TT, VT, LC, VC, KC";"1994-02-04";"0";"DIRO"
"Obx54ySqFt_6441";"2019-01-01";"N0249";"18554";"33";"49";"N";"1101";"58346";"431467,14";"6644893,8";"0";"68";"79";"N";"300";"76900";"416586,3";"6654399,37";"0";"I";"0";"ACCROCHE";"N0249_M5";"0";"LALIETTE";"MBX79.G";"2";"QT, TT, VT, LC, VC";"2018-11-01";"0";"DIRCO"
"Obx54ySqFt_6442";"2019-01-01";"N0249";"11020";"68";"79";"N";"300";"76900";"416586,3";"6654399,37";"0";"79";"49";"N";"323";"87920";"408132,12";"6661276,21";"0";"I";"0";"ACCROCHE";"N0249_M6";"1";"LOUBLANDE";"MBX79.A";"2";"QT, TT, VT, LC, VC";"2012-12-01";"0";"DIRCO"
"Obx54ySqFt_6443";"2019-01-01";"N0254";"1795";"0";"28";"N";"0";"0";"614216,44";"6790216,72";"0";"1";"28";"N";"590";"1795";"612441,98";"6790321,09";"0";"I";"0";"ACCROCHE";"N0254_M1";"1";"N254_ALLAINES";"MDE28.Q";"3";"QT, TT, VT, LC, VC, KC";"2017-10-01";"0";"DIRNO"
"Obx54ySqFt_6444";"2019-01-01";"N0265";"3340";"0";"29";"N";"0";"0";"152337,26";"6836702,99";"0";"4";"29";"N";"205";"3340";"150418,32";"6839092,21";"0";"I";"0";"ACCROCHE";"N0265_M1";"1";"N265_BREST";"MWF29.E";"2";"QT, TT, VT, LC, VC";"1994-02-01";"0";"DIRO"
"Obx54ySqFt_6445";"2019-01-01";"N0265";"2003";"4";"29";"N";"205";"3340";"150418,32";"6839092,21";"0";"6";"29";"N";"218";"5343";"150179,13";"6840928,03";"0";"I";"0";"ACCROCHE";"N0265_M2";"1";"N265_KERADRIEN";"MWF29.P";"2";"QT, TT, VT, LC, VC";"1996-10-30";"1";"DIRO"
"Obx54ySqFt_6446";"2019-01-01";"N0296";"2114";"0";"13";"N";"0";"0";"896351,63";"6273105,52";"0";"2";"13";"N";"0";"2114";"896279,25";"6275093,09";"0";"I";"0";"ACCROCHE";"N0296_M1";"0";"";"";"";"";"2018-12-01";"0";"DIRMED"
"Obx54ySqFt_6447";"2019-01-01";"N0296";"3461";"2";"13";"N";"0";"2114";"896279,25";"6275093,09";"0";"5";"13";"N";"1040";"5575";"898927,69";"6276947,84";"0";"I";"0";"ACCROCHE";"N0296_M2";"1";"AIX_ROCADE_N_M";"MMB13.M";"1";"QT, TT";"2013-01-01";"1";"DIRMED"
"Obx54ySqFt_6448";"2019-01-01";"N0316";"2899";"0";"59";"N";"0";"0";"645180,03";"7097686,01";"0";"2";"59";"N";"876";"2899";"643813,08";"7100175,32";"0";"I";"0";"ACCROCHE";"N0316_M1";"0";"";"";"";"";"2018-12-01";"0";"DIRN"
"Obx54ySqFt_6449";"2019-01-01";"N0320";"16033";"0";"09";"N";"0";"0";"600883,76";"6165199,11";"0";"13";"66";"N";"1066";"16033";"603236,2";"6160388,74";"0";"I";"0";"ACCROCHE";"N0320_M1";"1";"PORTE_PUYMOR_M";"MMY66.C";"2";"QT, TT, VT, LC, VC";"1991-07-19";"0";"DIRSO"
"Obx54ySqFt_6450";"2019-01-01";"N0330";"16452";"2";"77";"N";"0";"4242";"689880,31";"6875386,31";"0";"3";"60";"N";"423";"20694";"681500,09";"6888272,09";"0";"I";"0";"ACCROCHE";"N0330_M1";"1";"N330_PENCHARD";"MIs77.A";"2";"QT, TT, VT, LC, VC";"2000-04-02";"1";"DIRIF"
"Obx54ySqFt_6451";"2019-01-01";"N0330";"7270";"4";"60";"N";"239";"21456";"680918,74";"6888742,92";"0";"10";"60";"N";"0";"28726";"677464,87";"6892755,61";"0";"I";"0";"ACCROCHE";"N0330_M3";"1";"ERMENONVILLE";"MLO60.H";"2";"QT, TT, VT, LC, VC";"2013-09-01";"0";"DIRN"
"Obx54ySqFt_6452";"2019-01-01";"N0330";"10098";"10";"60";"N";"0";"28726";"677464,87";"6892755,61";"0";"19";"60";"N";"1107";"38824";"672627,54";"6901273,31";"0";"I";"0";"ACCROCHE";"N0330_M4";"0";"";"";"";"";"2020-06-01";"0";"DIRN"
"Obx54ySqFt_6453";"2019-01-01";"N0353";"5823";"3";"67";"N";"0";"0";"1046663,73";"6833429,45";"0";"8";"67";"N";"819";"5823";"1052227,39";"6831877,38";"0";"I";"0";"ACCROCHE";"N0353_M1";"1";"N353_CENTRE";"MZB67.Y";"2";"QT, TT, VT, LC, VC";"2018-10-01";"1";"DIRE"
"Obx54ySqFt_6454";"2019-01-01";"N0406";"3226";"0";"94";"N";"0";"0";"658860,2";"6854085,05";"0";"3";"94";"N";"200";"3226";"660560,13";"6851688,74";"0";"I";"0";"ACCROCHE";"N0406_M1";"1";"SIRIUS";"MIR94.T";"2";"QT, TT, VT, LC, VC";"2017-11-01";"0";"DIRIF"
"Obx54ySqFt_6455";"2019-01-01";"N0406";"2220";"3";"94";"N";"200";"3226";"660560,13";"6851688,74";"0";"5";"94";"N";"410";"5446";"662400,9";"6851262,78";"0";"I";"0";"ACCROCHE";"N0406_M2";"1";"SIRIUS/SIREDO";"MIR94.U";"2";"QT, TT, VT, LC, VC";"2017-11-01";"0";"DIRIF"
"Obx54ySqFt_6456";"2019-01-01";"N0431";"3354";"0";"57";"N";"0";"0";"936058,48";"6895877,7";"0";"3";"57";"N";"500";"3354";"935714,02";"6892673,52";"0";"I";"0";"ACCROCHE";"N0431_M1";"1";"N431_BORNY";"MZO57.K";"2";"QT, TT, VT, LC, VC";"2018-10-01";"0";"DIRE"
"Obx54ySqFt_6457";"2019-01-01";"N0431";"11200";"3";"57";"N";"500";"3354";"935714,02";"6892673,52";"0";"14";"57";"N";"700";"14554";"927664,2";"6886368,8";"0";"I";"0";"ACCROCHE";"N0431_M2";"1";"N431_MARLY";"MZ057.Q";"2";"QT, TT, VT, LC, VC";"2021-06-01";"0";"DIRE"
"Obx54ySqFt_6458";"2019-01-01";"N0444";"5922";"0";"44";"N";"0";"0";"350421,72";"6690805,14";"0";"6";"44";"N";"400";"5922";"346033,53";"6694488,61";"0";"I";"0";"ACCROCHE";"N0444_M1";"1";"N444 33-1 ATLANTIS";"MWL44.e";"2";"QT, TT, VT, LC, VC";"1992-01-01";"0";"DIRO"
"Obx54ySqFt_6459";"2019-01-01";"N0524";"32261";"0";"33";"N";"0";"0";"442513,52";"6389441,21";"0";"31";"33";"N";"946";"32261";"439808,14";"6360140,94";"0";"I";"0";"ACCROCHE";"N0524_M1";"1";"MAZERES";"MAA33.3";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRSO"
"Obx54ySqFt_6460";"2019-01-01";"N0524";"75833";"31";"33";"N";"946";"32261";"439808,14";"6360140,94";"0";"107";"32";"N";"373";"108094";"466696,91";"6303565,5";"0";"I";"0";"ACCROCHE";"N0524_M2";"1";"LA PEYRADE";"MAA40.2";"2";"QT, TT, VT, LC, VC";"2004-01-01";"0";"DIRSO"
"Obx54ySqFt_6461";"2019-01-01";"N0532";"10598";"5";"26";"N";"0";"0";"852617,59";"6430089,47";"0";"15";"26";"N";"170";"10598";"859796,13";"6437329,26";"0";"I";"0";"ACCROCHE";"N0532_M1";"1";"ALIXAN";"MYD26.B";"3";"QT, TT, VT, LC, VC, KC";"2015-01-01";"1";"DIRCE"
"Obx54ySqFt_6462";"2019-01-01";"N0568";"20579";"0";"13";"N";"0";"0";"840626,35";"6283095,85";"0";"20";"13";"N";"950";"20579";"852475,77";"6267093,2";"0";"I";"0";"ACCROCHE";"N0568_M1";"1";"ARLES_THIBE_M";"MMP13.B";"1";"QT, TT";"2013-01-01";"0";"DIRMED"
"Obx54ySqFt_6463";"2019-01-01";"N0568";"5924";"20";"13";"N";"950";"20579";"852475,77";"6267093,2";"0";"26";"13";"N";"673";"26503";"856693,45";"6263167,33";"0";"I";"0";"ACCROCHE";"N0568_M2";"1";"FOS PMV";"MMP13.F";"";"";"2013-01-01";"0";"DIRMED"
"Obx54ySqFt_6464";"2019-01-01";"N0568";"2182";"26";"13";"N";"673";"26503";"856693,45";"6263167,33";"0";"28";"13";"N";"867";"28685";"857471,09";"6261100,1";"0";"I";"0";"ACCROCHE";"N0568_M3";"0";"";"";"";"";"2020-06-01";"0";"DIRMED"
"Obx54ySqFt_6465";"2019-01-01";"N0568";"3006";"28";"13";"N";"867";"28685";"857471,09";"6261100,1";"0";"32";"13";"N";"26";"31691";"860178,65";"6260073,24";"0";"I";"0";"ACCROCHE";"N0568_M4";"1";"FOS_EST_568";"MMB13.O";"1";"QT, TT";"2013-01-01";"1";"DIRMED"
"Obx54ySqFt_6466";"2019-01-01";"N0568";"1629";"34";"13";"N";"700";"34346";"862468,37";"6259230,4";"0";"35";"13";"N";"1263";"35975";"864093,06";"6259084,61";"0";"I";"0";"ACCROCHE";"N0568_M6";"0";"";"";"";"";"2020-06-01";"0";"DIRMED"
"Obx54ySqFt_6467";"2019-01-01";"N0569";"3964";"0";"13";"N";"0";"0";"863203,62";"6284562,25";"0";"3";"13";"N";"592";"3964";"862256,55";"6280658,42";"0";"I";"0";"ACCROCHE";"N0569_M1";"0";"";"";"";"";"2019-06-01";"0";"DIRMED"
"Obx54ySqFt_6468";"2019-01-01";"N0569";"2440";"3";"13";"N";"592";"3964";"862256,55";"6280658,42";"0";"6";"13";"N";"32";"6404";"860667,58";"6279067,86";"0";"I";"0";"ACCROCHE";"N0569_M2";"1";"MIRAMAS";"";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRMED"
